ConditionName,Outcome,CountryName,Date,PartOfCumulativeCountSeries,SourceName,CountValue,TotalPopulation,"Cases Per 100,000"
COVID-19,Unspecified,BRAZIL,2021-03-04,1,World Health Organization COVID-19 Dashboard,59925,209550294,28.5970
COVID-19,Unspecified,BRAZIL,2021-03-05,1,World Health Organization COVID-19 Dashboard,71704,209550294,34.2180
COVID-19,Unspecified,BRAZIL,2021-03-06,1,World Health Organization COVID-19 Dashboard,75102,209550294,35.8396
COVID-19,Unspecified,BRAZIL,2021-03-07,1,World Health Organization COVID-19 Dashboard,75495,209550294,36.0272
COVID-19,Unspecified,BRAZIL,2021-03-08,1,World Health Organization COVID-19 Dashboard,69609,209550294,33.2183
COVID-19,Unspecified,BRAZIL,2021-03-09,1,World Health Organization COVID-19 Dashboard,80508,209550294,38.4194
COVID-19,Unspecified,BRAZIL,2021-03-10,1,World Health Organization COVID-19 Dashboard,32321,209550294,15.4240
COVID-19,Unspecified,BRAZIL,2021-03-11,1,World Health Organization COVID-19 Dashboard,70764,209550294,33.7695
COVID-19,Unspecified,BRAZIL,2021-03-12,1,World Health Organization COVID-19 Dashboard,79876,209550294,38.1178
COVID-19,Unspecified,BRAZIL,2021-03-13,1,World Health Organization COVID-19 Dashboard,75412,209550294,35.9875
COVID-19,Unspecified,BRAZIL,2021-03-14,1,World Health Organization COVID-19 Dashboard,85663,209550294,40.8794
COVID-19,Unspecified,BRAZIL,2021-03-15,1,World Health Organization COVID-19 Dashboard,76178,209550294,36.3531
COVID-19,Unspecified,BRAZIL,2021-03-16,1,World Health Organization COVID-19 Dashboard,43812,209550294,20.9076
COVID-19,Unspecified,BRAZIL,2021-03-17,1,World Health Organization COVID-19 Dashboard,36239,209550294,17.2937
COVID-19,Unspecified,BRAZIL,2021-03-18,1,World Health Organization COVID-19 Dashboard,83926,209550294,40.0505
COVID-19,Unspecified,BRAZIL,2021-03-19,1,World Health Organization COVID-19 Dashboard,90303,209550294,43.0937
COVID-19,Unspecified,BRAZIL,2021-03-20,1,World Health Organization COVID-19 Dashboard,86982,209550294,41.5089
COVID-19,Unspecified,BRAZIL,2021-03-21,1,World Health Organization COVID-19 Dashboard,90570,209550294,43.2211
COVID-19,Unspecified,BRAZIL,2021-03-22,1,World Health Organization COVID-19 Dashboard,79069,209550294,37.7327
COVID-19,Unspecified,BRAZIL,2021-03-23,1,World Health Organization COVID-19 Dashboard,47774,209550294,22.7983
COVID-19,Unspecified,BRAZIL,2021-03-24,1,World Health Organization COVID-19 Dashboard,49293,209550294,23.5232
COVID-19,Unspecified,BRAZIL,2021-03-25,1,World Health Organization COVID-19 Dashboard,82493,209550294,39.3667
COVID-19,Unspecified,BRAZIL,2021-03-26,1,World Health Organization COVID-19 Dashboard,89992,209550294,42.9453
COVID-19,Unspecified,BRAZIL,2021-03-27,1,World Health Organization COVID-19 Dashboard,100158,209550294,47.7966
COVID-19,Unspecified,BRAZIL,2021-03-28,1,World Health Organization COVID-19 Dashboard,84245,209550294,40.2028
COVID-19,Unspecified,BRAZIL,2021-03-29,1,World Health Organization COVID-19 Dashboard,85948,209550294,41.0155
COVID-19,Unspecified,BRAZIL,2021-03-30,1,World Health Organization COVID-19 Dashboard,44326,209550294,21.1529
COVID-19,Unspecified,BRAZIL,2021-03-31,1,World Health Organization COVID-19 Dashboard,38927,209550294,18.5764
COVID-19,Unspecified,BRAZIL,2021-04-01,1,World Health Organization COVID-19 Dashboard,84494,209550294,40.3216
COVID-19,Unspecified,BRAZIL,2021-04-02,1,World Health Organization COVID-19 Dashboard,90638,209550294,43.2536
COVID-19,Unspecified,BRAZIL,2021-04-03,1,World Health Organization COVID-19 Dashboard,91097,209550294,43.4726
COVID-19,Unspecified,BRAZIL,2021-04-04,1,World Health Organization COVID-19 Dashboard,70238,209550294,33.5184
COVID-19,Unspecified,BRAZIL,2021-04-05,1,World Health Organization COVID-19 Dashboard,43515,209550294,20.7659
COVID-19,Unspecified,BRAZIL,2021-04-06,1,World Health Organization COVID-19 Dashboard,31359,209550294,14.9649
COVID-19,Unspecified,BRAZIL,2021-04-07,1,World Health Organization COVID-19 Dashboard,28645,209550294,13.6697
COVID-19,Unspecified,BRAZIL,2021-04-08,1,World Health Organization COVID-19 Dashboard,86979,209550294,41.5075
COVID-19,Unspecified,BRAZIL,2021-04-09,1,World Health Organization COVID-19 Dashboard,92625,209550294,44.2018
COVID-19,Unspecified,BRAZIL,2021-04-10,1,World Health Organization COVID-19 Dashboard,86652,209550294,41.3514
COVID-19,Unspecified,BRAZIL,2021-04-11,1,World Health Organization COVID-19 Dashboard,93317,209550294,44.5320
COVID-19,Unspecified,BRAZIL,2021-04-12,1,World Health Organization COVID-19 Dashboard,71832,209550294,34.2791
COVID-19,Unspecified,BRAZIL,2021-04-13,1,World Health Organization COVID-19 Dashboard,37017,209550294,17.6650
COVID-19,Unspecified,BRAZIL,2021-04-14,1,World Health Organization COVID-19 Dashboard,35785,209550294,17.0770
COVID-19,Unspecified,BRAZIL,2021-04-15,1,World Health Organization COVID-19 Dashboard,82186,209550294,39.2202
COVID-19,Unspecified,BRAZIL,2021-04-16,1,World Health Organization COVID-19 Dashboard,73513,209550294,35.0813
COVID-19,Unspecified,BRAZIL,2021-04-17,1,World Health Organization COVID-19 Dashboard,73174,209550294,34.9195
COVID-19,Unspecified,BRAZIL,2021-04-18,1,World Health Organization COVID-19 Dashboard,85774,209550294,40.9324
COVID-19,Unspecified,BRAZIL,2021-04-19,1,World Health Organization COVID-19 Dashboard,67636,209550294,32.2767
COVID-19,Unspecified,BRAZIL,2021-04-20,1,World Health Organization COVID-19 Dashboard,42980,209550294,20.5106
COVID-19,Unspecified,BRAZIL,2021-04-21,1,World Health Organization COVID-19 Dashboard,30624,209550294,14.6142
COVID-19,Unspecified,BRAZIL,2021-04-22,1,World Health Organization COVID-19 Dashboard,69381,209550294,33.1095
COVID-19,Unspecified,BRAZIL,2021-04-23,1,World Health Organization COVID-19 Dashboard,79719,209550294,38.0429
COVID-19,Unspecified,BRAZIL,2021-04-24,1,World Health Organization COVID-19 Dashboard,45178,209550294,21.5595
COVID-19,Unspecified,BRAZIL,2021-04-25,1,World Health Organization COVID-19 Dashboard,69105,209550294,32.9778
COVID-19,Unspecified,BRAZIL,2021-04-26,1,World Health Organization COVID-19 Dashboard,71137,209550294,33.9475
COVID-19,Unspecified,BRAZIL,2021-04-27,1,World Health Organization COVID-19 Dashboard,32572,209550294,15.5438
COVID-19,Unspecified,BRAZIL,2021-04-28,1,World Health Organization COVID-19 Dashboard,28636,209550294,13.6655
COVID-19,Unspecified,BRAZIL,2021-04-29,1,World Health Organization COVID-19 Dashboard,72140,209550294,34.4261
COVID-19,Unspecified,BRAZIL,2021-04-30,1,World Health Organization COVID-19 Dashboard,79726,209550294,38.0462
COVID-19,Unspecified,BRAZIL,2021-05-01,1,World Health Organization COVID-19 Dashboard,69389,209550294,33.1133
COVID-19,Unspecified,BRAZIL,2021-05-02,1,World Health Organization COVID-19 Dashboard,68333,209550294,32.6094
COVID-19,Unspecified,BRAZIL,2021-05-03,1,World Health Organization COVID-19 Dashboard,66964,209550294,31.9561
COVID-19,Unspecified,BRAZIL,2021-05-04,1,World Health Organization COVID-19 Dashboard,28935,209550294,13.8081
COVID-19,Unspecified,BRAZIL,2021-05-05,1,World Health Organization COVID-19 Dashboard,24619,209550294,11.7485
COVID-19,Unspecified,BRAZIL,2021-05-06,1,World Health Organization COVID-19 Dashboard,77359,209550294,36.9167
COVID-19,Unspecified,BRAZIL,2021-05-07,1,World Health Organization COVID-19 Dashboard,73295,209550294,34.9773
COVID-19,Unspecified,BRAZIL,2021-05-08,1,World Health Organization COVID-19 Dashboard,73380,209550294,35.0178
COVID-19,Unspecified,BRAZIL,2021-05-09,1,World Health Organization COVID-19 Dashboard,78886,209550294,37.6454
COVID-19,Unspecified,BRAZIL,2021-05-10,1,World Health Organization COVID-19 Dashboard,63430,209550294,30.2696
COVID-19,Unspecified,BRAZIL,2021-05-11,1,World Health Organization COVID-19 Dashboard,38911,209550294,18.5688
COVID-19,Unspecified,BRAZIL,2021-05-12,1,World Health Organization COVID-19 Dashboard,25200,209550294,12.0258
COVID-19,Unspecified,BRAZIL,2021-05-13,1,World Health Organization COVID-19 Dashboard,72715,209550294,34.7005
COVID-19,Unspecified,BRAZIL,2021-05-14,1,World Health Organization COVID-19 Dashboard,76692,209550294,36.5984
COVID-19,Unspecified,BRAZIL,2021-05-15,1,World Health Organization COVID-19 Dashboard,74592,209550294,35.5962
COVID-19,Unspecified,BRAZIL,2021-05-16,1,World Health Organization COVID-19 Dashboard,85536,209550294,40.8188
COVID-19,Unspecified,BRAZIL,2021-05-17,1,World Health Organization COVID-19 Dashboard,67009,209550294,31.9775
COVID-19,Unspecified,BRAZIL,2021-05-18,1,World Health Organization COVID-19 Dashboard,40941,209550294,19.5376
COVID-19,Unspecified,BRAZIL,2021-05-19,1,World Health Organization COVID-19 Dashboard,29916,209550294,14.2763
COVID-19,Unspecified,BRAZIL,2021-05-20,1,World Health Organization COVID-19 Dashboard,75445,209550294,36.0033
COVID-19,Unspecified,BRAZIL,2021-05-21,1,World Health Organization COVID-19 Dashboard,79219,209550294,37.8043
COVID-19,Unspecified,BRAZIL,2021-05-22,1,World Health Organization COVID-19 Dashboard,82039,209550294,39.1500
COVID-19,Unspecified,BRAZIL,2021-05-23,1,World Health Organization COVID-19 Dashboard,76855,209550294,36.6762
COVID-19,Unspecified,BRAZIL,2021-05-24,1,World Health Organization COVID-19 Dashboard,76490,209550294,36.5020
COVID-19,Unspecified,BRAZIL,2021-05-25,1,World Health Organization COVID-19 Dashboard,35819,209550294,17.0933
COVID-19,Unspecified,BRAZIL,2021-05-26,1,World Health Organization COVID-19 Dashboard,37498,209550294,17.8945
COVID-19,Unspecified,BRAZIL,2021-05-27,1,World Health Organization COVID-19 Dashboard,73453,209550294,35.0527
COVID-19,Unspecified,BRAZIL,2021-05-28,1,World Health Organization COVID-19 Dashboard,80486,209550294,38.4089
COVID-19,Unspecified,BRAZIL,2021-05-29,1,World Health Organization COVID-19 Dashboard,67467,209550294,32.1961
COVID-19,Unspecified,BRAZIL,2021-05-30,1,World Health Organization COVID-19 Dashboard,49768,209550294,23.7499
COVID-19,Unspecified,BRAZIL,2021-05-31,1,World Health Organization COVID-19 Dashboard,79670,209550294,38.0195
COVID-19,Unspecified,BRAZIL,2021-06-01,1,World Health Organization COVID-19 Dashboard,43520,209550294,20.7683
COVID-19,Unspecified,BRAZIL,2021-06-02,1,World Health Organization COVID-19 Dashboard,30434,209550294,14.5235
COVID-19,Unspecified,BRAZIL,2021-06-03,1,World Health Organization COVID-19 Dashboard,78926,209550294,37.6645
COVID-19,Unspecified,BRAZIL,2021-06-04,1,World Health Organization COVID-19 Dashboard,95601,209550294,45.6220
COVID-19,Unspecified,BRAZIL,2021-06-05,1,World Health Organization COVID-19 Dashboard,83391,209550294,39.7952
COVID-19,Unspecified,BRAZIL,2021-06-06,1,World Health Organization COVID-19 Dashboard,37936,209550294,18.1035
COVID-19,Unspecified,BRAZIL,2021-06-07,1,World Health Organization COVID-19 Dashboard,66017,209550294,31.5041
COVID-19,Unspecified,BRAZIL,2021-06-08,1,World Health Organization COVID-19 Dashboard,39637,209550294,18.9153
COVID-19,Unspecified,BRAZIL,2021-06-09,1,World Health Organization COVID-19 Dashboard,37156,209550294,17.7313
COVID-19,Unspecified,BRAZIL,2021-06-10,1,World Health Organization COVID-19 Dashboard,52911,209550294,25.2498
COVID-19,Unspecified,BRAZIL,2021-06-11,1,World Health Organization COVID-19 Dashboard,85748,209550294,40.9200
COVID-19,Unspecified,BRAZIL,2021-06-12,1,World Health Organization COVID-19 Dashboard,88092,209550294,42.0386
COVID-19,Unspecified,BRAZIL,2021-06-13,1,World Health Organization COVID-19 Dashboard,85149,209550294,40.6342
COVID-19,Unspecified,BRAZIL,2021-06-14,1,World Health Organization COVID-19 Dashboard,78700,209550294,37.5566
COVID-19,Unspecified,BRAZIL,2021-06-15,1,World Health Organization COVID-19 Dashboard,37948,209550294,18.1093
COVID-19,Unspecified,BRAZIL,2021-06-16,1,World Health Organization COVID-19 Dashboard,39846,209550294,19.0150
COVID-19,Unspecified,BRAZIL,2021-06-17,1,World Health Organization COVID-19 Dashboard,80609,209550294,38.4676
COVID-19,Unspecified,BRAZIL,2021-06-18,1,World Health Organization COVID-19 Dashboard,95367,209550294,45.5103
COVID-19,Unspecified,BRAZIL,2021-06-19,1,World Health Organization COVID-19 Dashboard,74042,209550294,35.3338
COVID-19,Unspecified,BRAZIL,2021-06-20,1,World Health Organization COVID-19 Dashboard,98832,209550294,47.1639
COVID-19,Unspecified,BRAZIL,2021-06-21,1,World Health Organization COVID-19 Dashboard,82288,209550294,39.2689
COVID-19,Unspecified,BRAZIL,2021-06-22,1,World Health Organization COVID-19 Dashboard,44178,209550294,21.0823
COVID-19,Unspecified,BRAZIL,2021-06-23,1,World Health Organization COVID-19 Dashboard,38903,209550294,18.5650
COVID-19,Unspecified,BRAZIL,2021-06-24,1,World Health Organization COVID-19 Dashboard,87822,209550294,41.9097
COVID-19,Unspecified,BRAZIL,2021-06-25,1,World Health Organization COVID-19 Dashboard,115228,209550294,54.9882
COVID-19,Unspecified,BRAZIL,2021-06-26,1,World Health Organization COVID-19 Dashboard,73602,209550294,35.1238
COVID-19,Unspecified,BRAZIL,2021-06-27,1,World Health Organization COVID-19 Dashboard,79277,209550294,37.8320
COVID-19,Unspecified,BRAZIL,2021-06-28,1,World Health Organization COVID-19 Dashboard,64134,209550294,30.6055
COVID-19,Unspecified,BRAZIL,2021-06-29,1,World Health Organization COVID-19 Dashboard,33704,209550294,16.0840
COVID-19,Unspecified,BRAZIL,2021-06-30,1,World Health Organization COVID-19 Dashboard,27804,209550294,13.2684
COVID-19,Unspecified,BRAZIL,2021-07-01,1,World Health Organization COVID-19 Dashboard,64903,209550294,30.9725
COVID-19,Unspecified,BRAZIL,2021-07-02,1,World Health Organization COVID-19 Dashboard,43836,209550294,20.9191
COVID-19,Unspecified,BRAZIL,2021-07-03,1,World Health Organization COVID-19 Dashboard,65163,209550294,31.0966
COVID-19,Unspecified,BRAZIL,2021-07-04,1,World Health Organization COVID-19 Dashboard,65165,209550294,31.0975
COVID-19,Unspecified,BRAZIL,2021-07-05,1,World Health Organization COVID-19 Dashboard,54556,209550294,26.0348
COVID-19,Unspecified,BRAZIL,2021-07-06,1,World Health Organization COVID-19 Dashboard,27783,209550294,13.2584
COVID-19,Unspecified,BRAZIL,2021-07-07,1,World Health Organization COVID-19 Dashboard,22703,209550294,10.8342
COVID-19,Unspecified,BRAZIL,2021-07-08,1,World Health Organization COVID-19 Dashboard,62504,209550294,29.8277
COVID-19,Unspecified,BRAZIL,2021-07-09,1,World Health Organization COVID-19 Dashboard,54022,209550294,25.7800
COVID-19,Unspecified,BRAZIL,2021-07-10,1,World Health Organization COVID-19 Dashboard,53725,209550294,25.6382
COVID-19,Unspecified,BRAZIL,2021-07-11,1,World Health Organization COVID-19 Dashboard,57737,209550294,27.5528
COVID-19,Unspecified,BRAZIL,2021-07-12,1,World Health Organization COVID-19 Dashboard,48504,209550294,23.1467
COVID-19,Unspecified,BRAZIL,2021-07-13,1,World Health Organization COVID-19 Dashboard,20937,209550294,9.9914
COVID-19,Unspecified,BRAZIL,2021-07-14,1,World Health Organization COVID-19 Dashboard,17031,209550294,8.1274
COVID-19,Unspecified,BRAZIL,2021-07-15,1,World Health Organization COVID-19 Dashboard,45022,209550294,21.4851
COVID-19,Unspecified,BRAZIL,2021-07-16,1,World Health Organization COVID-19 Dashboard,57736,209550294,27.5523
COVID-19,Unspecified,BRAZIL,2021-07-17,1,World Health Organization COVID-19 Dashboard,52789,209550294,25.1916
COVID-19,Unspecified,BRAZIL,2021-07-18,1,World Health Organization COVID-19 Dashboard,45591,209550294,21.7566
COVID-19,Unspecified,BRAZIL,2021-07-19,1,World Health Organization COVID-19 Dashboard,34339,209550294,16.3870
COVID-19,Unspecified,BRAZIL,2021-07-20,1,World Health Organization COVID-19 Dashboard,34126,209550294,16.2854
COVID-19,Unspecified,BRAZIL,2021-07-21,1,World Health Organization COVID-19 Dashboard,15271,209550294,7.2875
COVID-19,Unspecified,BRAZIL,2021-07-22,1,World Health Organization COVID-19 Dashboard,27592,209550294,13.1672
COVID-19,Unspecified,BRAZIL,2021-07-23,1,World Health Organization COVID-19 Dashboard,54517,209550294,26.0162
COVID-19,Unspecified,BRAZIL,2021-07-24,1,World Health Organization COVID-19 Dashboard,49757,209550294,23.7447
COVID-19,Unspecified,BRAZIL,2021-07-25,1,World Health Organization COVID-19 Dashboard,108732,209550294,51.8883
COVID-19,Unspecified,BRAZIL,2021-07-26,1,World Health Organization COVID-19 Dashboard,38091,209550294,18.1775
COVID-19,Unspecified,BRAZIL,2021-07-27,1,World Health Organization COVID-19 Dashboard,18129,209550294,8.6514
COVID-19,Unspecified,BRAZIL,2021-07-28,1,World Health Organization COVID-19 Dashboard,18999,209550294,9.0666
COVID-19,Unspecified,BRAZIL,2021-07-29,1,World Health Organization COVID-19 Dashboard,41411,209550294,19.7618
COVID-19,Unspecified,BRAZIL,2021-07-30,1,World Health Organization COVID-19 Dashboard,48013,209550294,22.9124
COVID-19,Unspecified,BRAZIL,2021-07-31,1,World Health Organization COVID-19 Dashboard,42283,209550294,20.1780
