ConditionName,Outcome,CountryName,Date,PartOfCumulativeCountSeries,SourceName,CountValue,TotalPopulation,"Cases Per 100,000"
COVID-19,Unspecified,AUSTRALIA,2020-08-26,1,World Health Organization COVID-19 Dashboard,137,25743791,0.5322
COVID-19,Unspecified,AUSTRALIA,2020-08-27,1,World Health Organization COVID-19 Dashboard,152,25743791,0.5904
COVID-19,Unspecified,AUSTRALIA,2020-08-28,1,World Health Organization COVID-19 Dashboard,117,25743791,0.4545
COVID-19,Unspecified,AUSTRALIA,2020-08-29,1,World Health Organization COVID-19 Dashboard,126,25743791,0.4894
COVID-19,Unspecified,AUSTRALIA,2020-08-30,1,World Health Organization COVID-19 Dashboard,99,25743791,0.3846
COVID-19,Unspecified,AUSTRALIA,2020-08-31,1,World Health Organization COVID-19 Dashboard,123,25743791,0.4778
COVID-19,Unspecified,AUSTRALIA,2020-09-01,1,World Health Organization COVID-19 Dashboard,76,25743791,0.2952
COVID-19,Unspecified,AUSTRALIA,2020-09-02,1,World Health Organization COVID-19 Dashboard,73,25743791,0.2836
COVID-19,Unspecified,AUSTRALIA,2020-09-03,1,World Health Organization COVID-19 Dashboard,104,25743791,0.4040
COVID-19,Unspecified,AUSTRALIA,2020-09-04,1,World Health Organization COVID-19 Dashboard,126,25743791,0.4894
COVID-19,Unspecified,AUSTRALIA,2020-09-05,1,World Health Organization COVID-19 Dashboard,87,25743791,0.3379
COVID-19,Unspecified,AUSTRALIA,2020-09-06,1,World Health Organization COVID-19 Dashboard,71,25743791,0.2758
COVID-19,Unspecified,AUSTRALIA,2020-09-07,1,World Health Organization COVID-19 Dashboard,72,25743791,0.2797
COVID-19,Unspecified,AUSTRALIA,2020-09-08,1,World Health Organization COVID-19 Dashboard,43,25743791,0.1670
COVID-19,Unspecified,AUSTRALIA,2020-09-09,1,World Health Organization COVID-19 Dashboard,52,25743791,0.2020
COVID-19,Unspecified,AUSTRALIA,2020-09-10,1,World Health Organization COVID-19 Dashboard,91,25743791,0.3535
COVID-19,Unspecified,AUSTRALIA,2020-09-11,1,World Health Organization COVID-19 Dashboard,48,25743791,0.1865
COVID-19,Unspecified,AUSTRALIA,2020-09-12,1,World Health Organization COVID-19 Dashboard,52,25743791,0.2020
COVID-19,Unspecified,AUSTRALIA,2020-09-13,1,World Health Organization COVID-19 Dashboard,42,25743791,0.1631
COVID-19,Unspecified,AUSTRALIA,2020-09-14,1,World Health Organization COVID-19 Dashboard,44,25743791,0.1709
COVID-19,Unspecified,AUSTRALIA,2020-09-15,1,World Health Organization COVID-19 Dashboard,41,25743791,0.1593
COVID-19,Unspecified,AUSTRALIA,2020-09-16,1,World Health Organization COVID-19 Dashboard,46,25743791,0.1787
COVID-19,Unspecified,AUSTRALIA,2020-09-17,1,World Health Organization COVID-19 Dashboard,41,25743791,0.1593
COVID-19,Unspecified,AUSTRALIA,2020-09-18,1,World Health Organization COVID-19 Dashboard,34,25743791,0.1321
COVID-19,Unspecified,AUSTRALIA,2020-09-19,1,World Health Organization COVID-19 Dashboard,48,25743791,0.1865
COVID-19,Unspecified,AUSTRALIA,2020-09-20,1,World Health Organization COVID-19 Dashboard,24,25743791,0.0932
COVID-19,Unspecified,AUSTRALIA,2020-09-21,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-09-22,1,World Health Organization COVID-19 Dashboard,14,25743791,0.0544
COVID-19,Unspecified,AUSTRALIA,2020-09-23,1,World Health Organization COVID-19 Dashboard,30,25743791,0.1165
COVID-19,Unspecified,AUSTRALIA,2020-09-24,1,World Health Organization COVID-19 Dashboard,31,25743791,0.1204
COVID-19,Unspecified,AUSTRALIA,2020-09-25,1,World Health Organization COVID-19 Dashboard,10,25743791,0.0388
COVID-19,Unspecified,AUSTRALIA,2020-09-26,1,World Health Organization COVID-19 Dashboard,17,25743791,0.0660
COVID-19,Unspecified,AUSTRALIA,2020-09-27,1,World Health Organization COVID-19 Dashboard,16,25743791,0.0622
COVID-19,Unspecified,AUSTRALIA,2020-09-28,1,World Health Organization COVID-19 Dashboard,24,25743791,0.0932
COVID-19,Unspecified,AUSTRALIA,2020-09-29,1,World Health Organization COVID-19 Dashboard,4,25743791,0.0155
COVID-19,Unspecified,AUSTRALIA,2020-09-30,1,World Health Organization COVID-19 Dashboard,19,25743791,0.0738
COVID-19,Unspecified,AUSTRALIA,2020-10-01,1,World Health Organization COVID-19 Dashboard,15,25743791,0.0583
COVID-19,Unspecified,AUSTRALIA,2020-10-02,1,World Health Organization COVID-19 Dashboard,18,25743791,0.0699
COVID-19,Unspecified,AUSTRALIA,2020-10-03,1,World Health Organization COVID-19 Dashboard,17,25743791,0.0660
COVID-19,Unspecified,AUSTRALIA,2020-10-04,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-10-05,1,World Health Organization COVID-19 Dashboard,15,25743791,0.0583
COVID-19,Unspecified,AUSTRALIA,2020-10-06,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-10-07,1,World Health Organization COVID-19 Dashboard,25,25743791,0.0971
COVID-19,Unspecified,AUSTRALIA,2020-10-08,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-10-09,1,World Health Organization COVID-19 Dashboard,24,25743791,0.0932
COVID-19,Unspecified,AUSTRALIA,2020-10-10,1,World Health Organization COVID-19 Dashboard,23,25743791,0.0893
COVID-19,Unspecified,AUSTRALIA,2020-10-11,1,World Health Organization COVID-19 Dashboard,15,25743791,0.0583
COVID-19,Unspecified,AUSTRALIA,2020-10-12,1,World Health Organization COVID-19 Dashboard,20,25743791,0.0777
COVID-19,Unspecified,AUSTRALIA,2020-10-13,1,World Health Organization COVID-19 Dashboard,22,25743791,0.0855
COVID-19,Unspecified,AUSTRALIA,2020-10-14,1,World Health Organization COVID-19 Dashboard,31,25743791,0.1204
COVID-19,Unspecified,AUSTRALIA,2020-10-15,1,World Health Organization COVID-19 Dashboard,24,25743791,0.0932
COVID-19,Unspecified,AUSTRALIA,2020-10-16,1,World Health Organization COVID-19 Dashboard,21,25743791,0.0816
COVID-19,Unspecified,AUSTRALIA,2020-10-17,1,World Health Organization COVID-19 Dashboard,9,25743791,0.0350
COVID-19,Unspecified,AUSTRALIA,2020-10-18,1,World Health Organization COVID-19 Dashboard,12,25743791,0.0466
COVID-19,Unspecified,AUSTRALIA,2020-10-19,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-10-20,1,World Health Organization COVID-19 Dashboard,9,25743791,0.0350
COVID-19,Unspecified,AUSTRALIA,2020-10-21,1,World Health Organization COVID-19 Dashboard,31,25743791,0.1204
COVID-19,Unspecified,AUSTRALIA,2020-10-22,1,World Health Organization COVID-19 Dashboard,14,25743791,0.0544
COVID-19,Unspecified,AUSTRALIA,2020-10-23,1,World Health Organization COVID-19 Dashboard,22,25743791,0.0855
COVID-19,Unspecified,AUSTRALIA,2020-10-24,1,World Health Organization COVID-19 Dashboard,18,25743791,0.0699
COVID-19,Unspecified,AUSTRALIA,2020-10-25,1,World Health Organization COVID-19 Dashboard,15,25743791,0.0583
COVID-19,Unspecified,AUSTRALIA,2020-10-26,1,World Health Organization COVID-19 Dashboard,21,25743791,0.0816
COVID-19,Unspecified,AUSTRALIA,2020-10-27,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-10-28,1,World Health Organization COVID-19 Dashboard,14,25743791,0.0544
COVID-19,Unspecified,AUSTRALIA,2020-10-29,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-10-30,1,World Health Organization COVID-19 Dashboard,15,25743791,0.0583
COVID-19,Unspecified,AUSTRALIA,2020-10-31,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-11-01,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-11-02,1,World Health Organization COVID-19 Dashboard,5,25743791,0.0194
COVID-19,Unspecified,AUSTRALIA,2020-11-03,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-11-04,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-11-05,1,World Health Organization COVID-19 Dashboard,12,25743791,0.0466
COVID-19,Unspecified,AUSTRALIA,2020-11-06,1,World Health Organization COVID-19 Dashboard,11,25743791,0.0427
COVID-19,Unspecified,AUSTRALIA,2020-11-07,1,World Health Organization COVID-19 Dashboard,12,25743791,0.0466
COVID-19,Unspecified,AUSTRALIA,2020-11-08,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-11-09,1,World Health Organization COVID-19 Dashboard,6,25743791,0.0233
COVID-19,Unspecified,AUSTRALIA,2020-11-10,1,World Health Organization COVID-19 Dashboard,10,25743791,0.0388
COVID-19,Unspecified,AUSTRALIA,2020-11-11,1,World Health Organization COVID-19 Dashboard,10,25743791,0.0388
COVID-19,Unspecified,AUSTRALIA,2020-11-12,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-11-13,1,World Health Organization COVID-19 Dashboard,12,25743791,0.0466
COVID-19,Unspecified,AUSTRALIA,2020-11-14,1,World Health Organization COVID-19 Dashboard,5,25743791,0.0194
COVID-19,Unspecified,AUSTRALIA,2020-11-15,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-11-16,1,World Health Organization COVID-19 Dashboard,14,25743791,0.0544
COVID-19,Unspecified,AUSTRALIA,2020-11-17,1,World Health Organization COVID-19 Dashboard,25,25743791,0.0971
COVID-19,Unspecified,AUSTRALIA,2020-11-18,1,World Health Organization COVID-19 Dashboard,6,25743791,0.0233
COVID-19,Unspecified,AUSTRALIA,2020-11-19,1,World Health Organization COVID-19 Dashboard,21,25743791,0.0816
COVID-19,Unspecified,AUSTRALIA,2020-11-20,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-11-21,1,World Health Organization COVID-19 Dashboard,5,25743791,0.0194
COVID-19,Unspecified,AUSTRALIA,2020-11-22,1,World Health Organization COVID-19 Dashboard,18,25743791,0.0699
COVID-19,Unspecified,AUSTRALIA,2020-11-23,1,World Health Organization COVID-19 Dashboard,14,25743791,0.0544
COVID-19,Unspecified,AUSTRALIA,2020-11-24,1,World Health Organization COVID-19 Dashboard,14,25743791,0.0544
COVID-19,Unspecified,AUSTRALIA,2020-11-25,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-11-26,1,World Health Organization COVID-19 Dashboard,6,25743791,0.0233
COVID-19,Unspecified,AUSTRALIA,2020-11-27,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-11-28,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-11-29,1,World Health Organization COVID-19 Dashboard,11,25743791,0.0427
COVID-19,Unspecified,AUSTRALIA,2020-11-30,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-12-01,1,World Health Organization COVID-19 Dashboard,11,25743791,0.0427
COVID-19,Unspecified,AUSTRALIA,2020-12-02,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-12-03,1,World Health Organization COVID-19 Dashboard,11,25743791,0.0427
COVID-19,Unspecified,AUSTRALIA,2020-12-04,1,World Health Organization COVID-19 Dashboard,16,25743791,0.0622
COVID-19,Unspecified,AUSTRALIA,2020-12-05,1,World Health Organization COVID-19 Dashboard,10,25743791,0.0388
COVID-19,Unspecified,AUSTRALIA,2020-12-06,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-12-07,1,World Health Organization COVID-19 Dashboard,9,25743791,0.0350
COVID-19,Unspecified,AUSTRALIA,2020-12-08,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-12-09,1,World Health Organization COVID-19 Dashboard,15,25743791,0.0583
COVID-19,Unspecified,AUSTRALIA,2020-12-10,1,World Health Organization COVID-19 Dashboard,6,25743791,0.0233
COVID-19,Unspecified,AUSTRALIA,2020-12-11,1,World Health Organization COVID-19 Dashboard,7,25743791,0.0272
COVID-19,Unspecified,AUSTRALIA,2020-12-12,1,World Health Organization COVID-19 Dashboard,12,25743791,0.0466
COVID-19,Unspecified,AUSTRALIA,2020-12-13,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-12-14,1,World Health Organization COVID-19 Dashboard,6,25743791,0.0233
COVID-19,Unspecified,AUSTRALIA,2020-12-15,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-12-16,1,World Health Organization COVID-19 Dashboard,8,25743791,0.0311
COVID-19,Unspecified,AUSTRALIA,2020-12-17,1,World Health Organization COVID-19 Dashboard,12,25743791,0.0466
COVID-19,Unspecified,AUSTRALIA,2020-12-18,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-12-19,1,World Health Organization COVID-19 Dashboard,22,25743791,0.0855
COVID-19,Unspecified,AUSTRALIA,2020-12-20,1,World Health Organization COVID-19 Dashboard,34,25743791,0.1321
COVID-19,Unspecified,AUSTRALIA,2020-12-21,1,World Health Organization COVID-19 Dashboard,43,25743791,0.1670
COVID-19,Unspecified,AUSTRALIA,2020-12-22,1,World Health Organization COVID-19 Dashboard,27,25743791,0.1049
COVID-19,Unspecified,AUSTRALIA,2020-12-23,1,World Health Organization COVID-19 Dashboard,21,25743791,0.0816
COVID-19,Unspecified,AUSTRALIA,2020-12-24,1,World Health Organization COVID-19 Dashboard,19,25743791,0.0738
COVID-19,Unspecified,AUSTRALIA,2020-12-25,1,World Health Organization COVID-19 Dashboard,24,25743791,0.0932
COVID-19,Unspecified,AUSTRALIA,2020-12-26,1,World Health Organization COVID-19 Dashboard,0,25743791,0.0000
COVID-19,Unspecified,AUSTRALIA,2020-12-27,1,World Health Organization COVID-19 Dashboard,34,25743791,0.1321
COVID-19,Unspecified,AUSTRALIA,2020-12-28,1,World Health Organization COVID-19 Dashboard,16,25743791,0.0622
COVID-19,Unspecified,AUSTRALIA,2020-12-29,1,World Health Organization COVID-19 Dashboard,25,25743791,0.0971
COVID-19,Unspecified,AUSTRALIA,2020-12-30,1,World Health Organization COVID-19 Dashboard,13,25743791,0.0505
COVID-19,Unspecified,AUSTRALIA,2020-12-31,1,World Health Organization COVID-19 Dashboard,31,25743791,0.1204
COVID-19,Unspecified,AUSTRALIA,2021-01-01,1,World Health Organization COVID-19 Dashboard,27,25956417,0.1040
COVID-19,Unspecified,AUSTRALIA,2021-01-02,1,World Health Organization COVID-19 Dashboard,19,25956417,0.0732
COVID-19,Unspecified,AUSTRALIA,2021-01-03,1,World Health Organization COVID-19 Dashboard,35,25956417,0.1348
COVID-19,Unspecified,AUSTRALIA,2021-01-04,1,World Health Organization COVID-19 Dashboard,21,25956417,0.0809
COVID-19,Unspecified,AUSTRALIA,2021-01-05,1,World Health Organization COVID-19 Dashboard,21,25956417,0.0809
COVID-19,Unspecified,AUSTRALIA,2021-01-06,1,World Health Organization COVID-19 Dashboard,15,25956417,0.0578
COVID-19,Unspecified,AUSTRALIA,2021-01-07,1,World Health Organization COVID-19 Dashboard,17,25956417,0.0655
COVID-19,Unspecified,AUSTRALIA,2021-01-08,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-01-09,1,World Health Organization COVID-19 Dashboard,24,25956417,0.0925
COVID-19,Unspecified,AUSTRALIA,2021-01-10,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-01-11,1,World Health Organization COVID-19 Dashboard,13,25956417,0.0501
COVID-19,Unspecified,AUSTRALIA,2021-01-12,1,World Health Organization COVID-19 Dashboard,19,25956417,0.0732
COVID-19,Unspecified,AUSTRALIA,2021-01-13,1,World Health Organization COVID-19 Dashboard,20,25956417,0.0771
COVID-19,Unspecified,AUSTRALIA,2021-01-14,1,World Health Organization COVID-19 Dashboard,16,25956417,0.0616
COVID-19,Unspecified,AUSTRALIA,2021-01-15,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-01-16,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-01-17,1,World Health Organization COVID-19 Dashboard,20,25956417,0.0771
COVID-19,Unspecified,AUSTRALIA,2021-01-18,1,World Health Organization COVID-19 Dashboard,19,25956417,0.0732
COVID-19,Unspecified,AUSTRALIA,2021-01-19,1,World Health Organization COVID-19 Dashboard,13,25956417,0.0501
COVID-19,Unspecified,AUSTRALIA,2021-01-20,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-01-21,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-01-22,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-01-23,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-01-24,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-01-25,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-01-26,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-01-27,1,World Health Organization COVID-19 Dashboard,3,25956417,0.0116
COVID-19,Unspecified,AUSTRALIA,2021-01-28,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-01-29,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-01-30,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-01-31,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-01,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-02-02,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-02-03,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-04,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-02-05,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-02-06,1,World Health Organization COVID-19 Dashboard,4,25956417,0.0154
COVID-19,Unspecified,AUSTRALIA,2021-02-07,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-08,1,World Health Organization COVID-19 Dashboard,2,25956417,0.0077
COVID-19,Unspecified,AUSTRALIA,2021-02-09,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-02-10,1,World Health Organization COVID-19 Dashboard,3,25956417,0.0116
COVID-19,Unspecified,AUSTRALIA,2021-02-11,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-02-12,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-02-13,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-02-14,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-15,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-16,1,World Health Organization COVID-19 Dashboard,2,25956417,0.0077
COVID-19,Unspecified,AUSTRALIA,2021-02-17,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-02-18,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-19,1,World Health Organization COVID-19 Dashboard,1,25956417,0.0039
COVID-19,Unspecified,AUSTRALIA,2021-02-20,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-21,1,World Health Organization COVID-19 Dashboard,2,25956417,0.0077
COVID-19,Unspecified,AUSTRALIA,2021-02-22,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-02-23,1,World Health Organization COVID-19 Dashboard,4,25956417,0.0154
COVID-19,Unspecified,AUSTRALIA,2021-02-24,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-02-25,1,World Health Organization COVID-19 Dashboard,2,25956417,0.0077
COVID-19,Unspecified,AUSTRALIA,2021-02-26,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-02-27,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-02-28,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-03-01,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-03-02,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-03-03,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-03-04,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-03-05,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-03-06,1,World Health Organization COVID-19 Dashboard,18,25956417,0.0693
COVID-19,Unspecified,AUSTRALIA,2021-03-07,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-03-08,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-03-09,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-03-10,1,World Health Organization COVID-19 Dashboard,15,25956417,0.0578
COVID-19,Unspecified,AUSTRALIA,2021-03-11,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-03-12,1,World Health Organization COVID-19 Dashboard,15,25956417,0.0578
COVID-19,Unspecified,AUSTRALIA,2021-03-13,1,World Health Organization COVID-19 Dashboard,12,25956417,0.0462
COVID-19,Unspecified,AUSTRALIA,2021-03-14,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-03-15,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-03-16,1,World Health Organization COVID-19 Dashboard,13,25956417,0.0501
COVID-19,Unspecified,AUSTRALIA,2021-03-17,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-03-18,1,World Health Organization COVID-19 Dashboard,16,25956417,0.0616
COVID-19,Unspecified,AUSTRALIA,2021-03-19,1,World Health Organization COVID-19 Dashboard,13,25956417,0.0501
COVID-19,Unspecified,AUSTRALIA,2021-03-20,1,World Health Organization COVID-19 Dashboard,17,25956417,0.0655
COVID-19,Unspecified,AUSTRALIA,2021-03-21,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-03-22,1,World Health Organization COVID-19 Dashboard,4,25956417,0.0154
COVID-19,Unspecified,AUSTRALIA,2021-03-23,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-03-24,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-03-25,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-03-26,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-03-27,1,World Health Organization COVID-19 Dashboard,12,25956417,0.0462
COVID-19,Unspecified,AUSTRALIA,2021-03-28,1,World Health Organization COVID-19 Dashboard,12,25956417,0.0462
COVID-19,Unspecified,AUSTRALIA,2021-03-29,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-03-30,1,World Health Organization COVID-19 Dashboard,18,25956417,0.0693
COVID-19,Unspecified,AUSTRALIA,2021-03-31,1,World Health Organization COVID-19 Dashboard,18,25956417,0.0693
COVID-19,Unspecified,AUSTRALIA,2021-04-01,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-04-02,1,World Health Organization COVID-19 Dashboard,18,25956417,0.0693
COVID-19,Unspecified,AUSTRALIA,2021-04-03,1,World Health Organization COVID-19 Dashboard,13,25956417,0.0501
COVID-19,Unspecified,AUSTRALIA,2021-04-04,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-04-05,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-04-06,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-04-07,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-04-08,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-04-09,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-04-10,1,World Health Organization COVID-19 Dashboard,5,25956417,0.0193
COVID-19,Unspecified,AUSTRALIA,2021-04-11,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-04-12,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-04-13,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-04-14,1,World Health Organization COVID-19 Dashboard,18,25956417,0.0693
COVID-19,Unspecified,AUSTRALIA,2021-04-15,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-04-16,1,World Health Organization COVID-19 Dashboard,18,25956417,0.0693
COVID-19,Unspecified,AUSTRALIA,2021-04-17,1,World Health Organization COVID-19 Dashboard,15,25956417,0.0578
COVID-19,Unspecified,AUSTRALIA,2021-04-18,1,World Health Organization COVID-19 Dashboard,21,25956417,0.0809
