ConditionName,Outcome,CountryName,Date,SourceName,CountValue,TotalPopulation,"Cases Per 100,000"
COVID-19,Unspecified,CANADA,2020-08-26,World Health Organization COVID-19 Dashboard,750,"38,171,902",1.9648
COVID-19,Unspecified,CANADA,2020-08-27,World Health Organization COVID-19 Dashboard,323,"38,171,902",0.8462
COVID-19,Unspecified,CANADA,2020-08-28,World Health Organization COVID-19 Dashboard,448,"38,171,902",1.1736
COVID-19,Unspecified,CANADA,2020-08-29,World Health Organization COVID-19 Dashboard,431,"38,171,902",1.1291
COVID-19,Unspecified,CANADA,2020-08-30,World Health Organization COVID-19 Dashboard,462,"38,171,902",1.2103
COVID-19,Unspecified,CANADA,2020-08-31,World Health Organization COVID-19 Dashboard,363,"38,171,902",0.9510
COVID-19,Unspecified,CANADA,2020-09-01,World Health Organization COVID-19 Dashboard,267,"38,171,902",0.6995
COVID-19,Unspecified,CANADA,2020-09-02,World Health Organization COVID-19 Dashboard,1008,"38,171,902",2.6407
COVID-19,Unspecified,CANADA,2020-09-03,World Health Organization COVID-19 Dashboard,477,"38,171,902",1.2496
COVID-19,Unspecified,CANADA,2020-09-04,World Health Organization COVID-19 Dashboard,498,"38,171,902",1.3046
COVID-19,Unspecified,CANADA,2020-09-05,World Health Organization COVID-19 Dashboard,570,"38,171,902",1.4932
COVID-19,Unspecified,CANADA,2020-09-06,World Health Organization COVID-19 Dashboard,631,"38,171,902",1.6530
COVID-19,Unspecified,CANADA,2020-09-07,World Health Organization COVID-19 Dashboard,371,"38,171,902",0.9719
COVID-19,Unspecified,CANADA,2020-09-08,World Health Organization COVID-19 Dashboard,400,"38,171,902",1.0479
COVID-19,Unspecified,CANADA,2020-09-09,World Health Organization COVID-19 Dashboard,247,"38,171,902",0.6471
COVID-19,Unspecified,CANADA,2020-09-10,World Health Organization COVID-19 Dashboard,1606,"38,171,902",4.2073
COVID-19,Unspecified,CANADA,2020-09-11,World Health Organization COVID-19 Dashboard,546,"38,171,902",1.4304
COVID-19,Unspecified,CANADA,2020-09-12,World Health Organization COVID-19 Dashboard,630,"38,171,902",1.6504
COVID-19,Unspecified,CANADA,2020-09-13,World Health Organization COVID-19 Dashboard,702,"38,171,902",1.8390
COVID-19,Unspecified,CANADA,2020-09-14,World Health Organization COVID-19 Dashboard,515,"38,171,902",1.3492
COVID-19,Unspecified,CANADA,2020-09-15,World Health Organization COVID-19 Dashboard,518,"38,171,902",1.3570
COVID-19,Unspecified,CANADA,2020-09-16,World Health Organization COVID-19 Dashboard,1351,"38,171,902",3.5393
COVID-19,Unspecified,CANADA,2020-09-17,World Health Organization COVID-19 Dashboard,793,"38,171,902",2.0774
COVID-19,Unspecified,CANADA,2020-09-18,World Health Organization COVID-19 Dashboard,944,"38,171,902",2.4730
COVID-19,Unspecified,CANADA,2020-09-19,World Health Organization COVID-19 Dashboard,1120,"38,171,902",2.9341
COVID-19,Unspecified,CANADA,2020-09-20,World Health Organization COVID-19 Dashboard,1044,"38,171,902",2.7350
COVID-19,Unspecified,CANADA,2020-09-21,World Health Organization COVID-19 Dashboard,863,"38,171,902",2.2608
COVID-19,Unspecified,CANADA,2020-09-22,World Health Organization COVID-19 Dashboard,875,"38,171,902",2.2923
COVID-19,Unspecified,CANADA,2020-09-23,World Health Organization COVID-19 Dashboard,1766,"38,171,902",4.6264
COVID-19,Unspecified,CANADA,2020-09-24,World Health Organization COVID-19 Dashboard,1248,"38,171,902",3.2694
COVID-19,Unspecified,CANADA,2020-09-25,World Health Organization COVID-19 Dashboard,1090,"38,171,902",2.8555
COVID-19,Unspecified,CANADA,2020-09-26,World Health Organization COVID-19 Dashboard,1341,"38,171,902",3.5131
COVID-19,Unspecified,CANADA,2020-09-27,World Health Organization COVID-19 Dashboard,1362,"38,171,902",3.5681
COVID-19,Unspecified,CANADA,2020-09-28,World Health Organization COVID-19 Dashboard,1215,"38,171,902",3.1830
COVID-19,Unspecified,CANADA,2020-09-29,World Health Organization COVID-19 Dashboard,1454,"38,171,902",3.8091
COVID-19,Unspecified,CANADA,2020-09-30,World Health Organization COVID-19 Dashboard,2176,"38,171,902",5.7005
COVID-19,Unspecified,CANADA,2020-10-01,World Health Organization COVID-19 Dashboard,1660,"38,171,902",4.3487
COVID-19,Unspecified,CANADA,2020-10-02,World Health Organization COVID-19 Dashboard,1797,"38,171,902",4.7077
COVID-19,Unspecified,CANADA,2020-10-03,World Health Organization COVID-19 Dashboard,1777,"38,171,902",4.6553
COVID-19,Unspecified,CANADA,2020-10-04,World Health Organization COVID-19 Dashboard,2124,"38,171,902",5.5643
COVID-19,Unspecified,CANADA,2020-10-05,World Health Organization COVID-19 Dashboard,1812,"38,171,902",4.7469
COVID-19,Unspecified,CANADA,2020-10-06,World Health Organization COVID-19 Dashboard,1685,"38,171,902",4.4142
COVID-19,Unspecified,CANADA,2020-10-07,World Health Organization COVID-19 Dashboard,2804,"38,171,902",7.3457
COVID-19,Unspecified,CANADA,2020-10-08,World Health Organization COVID-19 Dashboard,2363,"38,171,902",6.1904
COVID-19,Unspecified,CANADA,2020-10-09,World Health Organization COVID-19 Dashboard,1800,"38,171,902",4.7155
COVID-19,Unspecified,CANADA,2020-10-10,World Health Organization COVID-19 Dashboard,2436,"38,171,902",6.3817
COVID-19,Unspecified,CANADA,2020-10-11,World Health Organization COVID-19 Dashboard,2558,"38,171,902",6.7013
COVID-19,Unspecified,CANADA,2020-10-12,World Health Organization COVID-19 Dashboard,2062,"38,171,902",5.4019
COVID-19,Unspecified,CANADA,2020-10-13,World Health Organization COVID-19 Dashboard,1685,"38,171,902",4.4142
COVID-19,Unspecified,CANADA,2020-10-14,World Health Organization COVID-19 Dashboard,975,"38,171,902",2.5542
COVID-19,Unspecified,CANADA,2020-10-15,World Health Organization COVID-19 Dashboard,4042,"38,171,902",10.5889
COVID-19,Unspecified,CANADA,2020-10-16,World Health Organization COVID-19 Dashboard,2504,"38,171,902",6.5598
COVID-19,Unspecified,CANADA,2020-10-17,World Health Organization COVID-19 Dashboard,2345,"38,171,902",6.1433
COVID-19,Unspecified,CANADA,2020-10-18,World Health Organization COVID-19 Dashboard,2376,"38,171,902",6.2245
COVID-19,Unspecified,CANADA,2020-10-19,World Health Organization COVID-19 Dashboard,2215,"38,171,902",5.8027
COVID-19,Unspecified,CANADA,2020-10-20,World Health Organization COVID-19 Dashboard,1827,"38,171,902",4.7862
COVID-19,Unspecified,CANADA,2020-10-21,World Health Organization COVID-19 Dashboard,3289,"38,171,902",8.6163
COVID-19,Unspecified,CANADA,2020-10-22,World Health Organization COVID-19 Dashboard,2251,"38,171,902",5.8970
COVID-19,Unspecified,CANADA,2020-10-23,World Health Organization COVID-19 Dashboard,2672,"38,171,902",6.9999
COVID-19,Unspecified,CANADA,2020-10-24,World Health Organization COVID-19 Dashboard,2788,"38,171,902",7.3038
COVID-19,Unspecified,CANADA,2020-10-25,World Health Organization COVID-19 Dashboard,2584,"38,171,902",6.7694
COVID-19,Unspecified,CANADA,2020-10-26,World Health Organization COVID-19 Dashboard,2227,"38,171,902",5.8341
COVID-19,Unspecified,CANADA,2020-10-27,World Health Organization COVID-19 Dashboard,2145,"38,171,902",5.6193
COVID-19,Unspecified,CANADA,2020-10-28,World Health Organization COVID-19 Dashboard,4109,"38,171,902",10.7645
COVID-19,Unspecified,CANADA,2020-10-29,World Health Organization COVID-19 Dashboard,2674,"38,171,902",7.0052
COVID-19,Unspecified,CANADA,2020-10-30,World Health Organization COVID-19 Dashboard,2699,"38,171,902",7.0706
COVID-19,Unspecified,CANADA,2020-10-31,World Health Organization COVID-19 Dashboard,2956,"38,171,902",7.7439
COVID-19,Unspecified,CANADA,2020-11-01,World Health Organization COVID-19 Dashboard,3457,"38,171,902",9.0564
COVID-19,Unspecified,CANADA,2020-11-02,World Health Organization COVID-19 Dashboard,3445,"38,171,902",9.0250
COVID-19,Unspecified,CANADA,2020-11-03,World Health Organization COVID-19 Dashboard,3244,"38,171,902",8.4984
COVID-19,Unspecified,CANADA,2020-11-04,World Health Organization COVID-19 Dashboard,3273,"38,171,902",8.5744
COVID-19,Unspecified,CANADA,2020-11-05,World Health Organization COVID-19 Dashboard,2974,"38,171,902",7.7911
COVID-19,Unspecified,CANADA,2020-11-06,World Health Organization COVID-19 Dashboard,3283,"38,171,902",8.6006
COVID-19,Unspecified,CANADA,2020-11-07,World Health Organization COVID-19 Dashboard,3922,"38,171,902",10.2746
COVID-19,Unspecified,CANADA,2020-11-08,World Health Organization COVID-19 Dashboard,3669,"38,171,902",9.6118
COVID-19,Unspecified,CANADA,2020-11-09,World Health Organization COVID-19 Dashboard,4246,"38,171,902",11.1234
COVID-19,Unspecified,CANADA,2020-11-10,World Health Organization COVID-19 Dashboard,4594,"38,171,902",12.0350
COVID-19,Unspecified,CANADA,2020-11-11,World Health Organization COVID-19 Dashboard,4086,"38,171,902",10.7042
COVID-19,Unspecified,CANADA,2020-11-12,World Health Organization COVID-19 Dashboard,4302,"38,171,902",11.2701
COVID-19,Unspecified,CANADA,2020-11-13,World Health Organization COVID-19 Dashboard,4559,"38,171,902",11.9433
COVID-19,Unspecified,CANADA,2020-11-14,World Health Organization COVID-19 Dashboard,4981,"38,171,902",13.0489
COVID-19,Unspecified,CANADA,2020-11-15,World Health Organization COVID-19 Dashboard,4741,"38,171,902",12.4201
COVID-19,Unspecified,CANADA,2020-11-16,World Health Organization COVID-19 Dashboard,5267,"38,171,902",13.7981
COVID-19,Unspecified,CANADA,2020-11-17,World Health Organization COVID-19 Dashboard,4805,"38,171,902",12.5878
COVID-19,Unspecified,CANADA,2020-11-18,World Health Organization COVID-19 Dashboard,4802,"38,171,902",12.5799
COVID-19,Unspecified,CANADA,2020-11-19,World Health Organization COVID-19 Dashboard,4276,"38,171,902",11.2020
COVID-19,Unspecified,CANADA,2020-11-20,World Health Organization COVID-19 Dashboard,4641,"38,171,902",12.1582
COVID-19,Unspecified,CANADA,2020-11-21,World Health Organization COVID-19 Dashboard,4642,"38,171,902",12.1608
COVID-19,Unspecified,CANADA,2020-11-22,World Health Organization COVID-19 Dashboard,4968,"38,171,902",13.0148
COVID-19,Unspecified,CANADA,2020-11-23,World Health Organization COVID-19 Dashboard,5705,"38,171,902",14.9455
COVID-19,Unspecified,CANADA,2020-11-24,World Health Organization COVID-19 Dashboard,5418,"38,171,902",14.1937
COVID-19,Unspecified,CANADA,2020-11-25,World Health Organization COVID-19 Dashboard,5713,"38,171,902",14.9665
COVID-19,Unspecified,CANADA,2020-11-26,World Health Organization COVID-19 Dashboard,4889,"38,171,902",12.8079
COVID-19,Unspecified,CANADA,2020-11-27,World Health Organization COVID-19 Dashboard,5022,"38,171,902",13.1563
COVID-19,Unspecified,CANADA,2020-11-28,World Health Organization COVID-19 Dashboard,5631,"38,171,902",14.7517
COVID-19,Unspecified,CANADA,2020-11-29,World Health Organization COVID-19 Dashboard,5967,"38,171,902",15.6319
COVID-19,Unspecified,CANADA,2020-11-30,World Health Organization COVID-19 Dashboard,6496,"38,171,902",17.0178
COVID-19,Unspecified,CANADA,2020-12-01,World Health Organization COVID-19 Dashboard,6476,"38,171,902",16.9654
COVID-19,Unspecified,CANADA,2020-12-02,World Health Organization COVID-19 Dashboard,6103,"38,171,902",15.9882
COVID-19,Unspecified,CANADA,2020-12-03,World Health Organization COVID-19 Dashboard,5329,"38,171,902",13.9605
COVID-19,Unspecified,CANADA,2020-12-04,World Health Organization COVID-19 Dashboard,6307,"38,171,902",16.5226
COVID-19,Unspecified,CANADA,2020-12-05,World Health Organization COVID-19 Dashboard,6493,"38,171,902",17.0099
COVID-19,Unspecified,CANADA,2020-12-06,World Health Organization COVID-19 Dashboard,6300,"38,171,902",16.5043
COVID-19,Unspecified,CANADA,2020-12-07,World Health Organization COVID-19 Dashboard,6999,"38,171,902",18.3355
COVID-19,Unspecified,CANADA,2020-12-08,World Health Organization COVID-19 Dashboard,6987,"38,171,902",18.3040
COVID-19,Unspecified,CANADA,2020-12-09,World Health Organization COVID-19 Dashboard,6499,"38,171,902",17.0256
COVID-19,Unspecified,CANADA,2020-12-10,World Health Organization COVID-19 Dashboard,5981,"38,171,902",15.6686
COVID-19,Unspecified,CANADA,2020-12-11,World Health Organization COVID-19 Dashboard,6295,"38,171,902",16.4912
COVID-19,Unspecified,CANADA,2020-12-12,World Health Organization COVID-19 Dashboard,6739,"38,171,902",17.6543
COVID-19,Unspecified,CANADA,2020-12-13,World Health Organization COVID-19 Dashboard,6771,"38,171,902",17.7382
COVID-19,Unspecified,CANADA,2020-12-14,World Health Organization COVID-19 Dashboard,6710,"38,171,902",17.5784
COVID-19,Unspecified,CANADA,2020-12-15,World Health Organization COVID-19 Dashboard,6580,"38,171,902",17.2378
COVID-19,Unspecified,CANADA,2020-12-16,World Health Organization COVID-19 Dashboard,6731,"38,171,902",17.6334
COVID-19,Unspecified,CANADA,2020-12-17,World Health Organization COVID-19 Dashboard,6352,"38,171,902",16.6405
COVID-19,Unspecified,CANADA,2020-12-18,World Health Organization COVID-19 Dashboard,6416,"38,171,902",16.8082
COVID-19,Unspecified,CANADA,2020-12-19,World Health Organization COVID-19 Dashboard,7008,"38,171,902",18.3591
COVID-19,Unspecified,CANADA,2020-12-20,World Health Organization COVID-19 Dashboard,6707,"38,171,902",17.5705
COVID-19,Unspecified,CANADA,2020-12-21,World Health Organization COVID-19 Dashboard,6895,"38,171,902",18.0630
COVID-19,Unspecified,CANADA,2020-12-22,World Health Organization COVID-19 Dashboard,6693,"38,171,902",17.5338
COVID-19,Unspecified,CANADA,2020-12-23,World Health Organization COVID-19 Dashboard,6381,"38,171,902",16.7165
COVID-19,Unspecified,CANADA,2020-12-24,World Health Organization COVID-19 Dashboard,6196,"38,171,902",16.2318
COVID-19,Unspecified,CANADA,2020-12-25,World Health Organization COVID-19 Dashboard,6845,"38,171,902",17.9320
COVID-19,Unspecified,CANADA,2020-12-26,World Health Organization COVID-19 Dashboard,6796,"38,171,902",17.8037
COVID-19,Unspecified,CANADA,2020-12-27,World Health Organization COVID-19 Dashboard,4092,"38,171,902",10.7199
COVID-19,Unspecified,CANADA,2020-12-28,World Health Organization COVID-19 Dashboard,8129,"38,171,902",21.2958
COVID-19,Unspecified,CANADA,2020-12-29,World Health Organization COVID-19 Dashboard,5903,"38,171,902",15.4643
COVID-19,Unspecified,CANADA,2020-12-30,World Health Organization COVID-19 Dashboard,5790,"38,171,902",15.1682
COVID-19,Unspecified,CANADA,2020-12-31,World Health Organization COVID-19 Dashboard,6441,"38,171,902",16.8737
COVID-19,Unspecified,CANADA,2021-01-01,World Health Organization COVID-19 Dashboard,7477,38454057,19.4440
COVID-19,Unspecified,CANADA,2021-01-02,World Health Organization COVID-19 Dashboard,8446,38454057,21.9639
COVID-19,Unspecified,CANADA,2021-01-03,World Health Organization COVID-19 Dashboard,7512,38454057,19.5350
COVID-19,Unspecified,CANADA,2021-01-04,World Health Organization COVID-19 Dashboard,7437,38454057,19.3400
COVID-19,Unspecified,CANADA,2021-01-05,World Health Organization COVID-19 Dashboard,7137,38454057,18.5598
COVID-19,Unspecified,CANADA,2021-01-06,World Health Organization COVID-19 Dashboard,7911,38454057,20.5726
COVID-19,Unspecified,CANADA,2021-01-07,World Health Organization COVID-19 Dashboard,7447,38454057,19.3660
COVID-19,Unspecified,CANADA,2021-01-08,World Health Organization COVID-19 Dashboard,8372,38454057,21.7714
COVID-19,Unspecified,CANADA,2021-01-09,World Health Organization COVID-19 Dashboard,8340,38454057,21.6882
COVID-19,Unspecified,CANADA,2021-01-10,World Health Organization COVID-19 Dashboard,8766,38454057,22.7960
COVID-19,Unspecified,CANADA,2021-01-11,World Health Organization COVID-19 Dashboard,8665,38454057,22.5334
COVID-19,Unspecified,CANADA,2021-01-12,World Health Organization COVID-19 Dashboard,8320,38454057,21.6362
COVID-19,Unspecified,CANADA,2021-01-13,World Health Organization COVID-19 Dashboard,6849,38454057,17.8109
COVID-19,Unspecified,CANADA,2021-01-14,World Health Organization COVID-19 Dashboard,6287,38454057,16.3494
COVID-19,Unspecified,CANADA,2021-01-15,World Health Organization COVID-19 Dashboard,6860,38454057,17.8395
COVID-19,Unspecified,CANADA,2021-01-16,World Health Organization COVID-19 Dashboard,7565,38454057,19.6728
COVID-19,Unspecified,CANADA,2021-01-17,World Health Organization COVID-19 Dashboard,6809,38454057,17.7068
COVID-19,Unspecified,CANADA,2021-01-18,World Health Organization COVID-19 Dashboard,7063,38454057,18.3674
COVID-19,Unspecified,CANADA,2021-01-19,World Health Organization COVID-19 Dashboard,7080,38454057,18.4116
COVID-19,Unspecified,CANADA,2021-01-20,World Health Organization COVID-19 Dashboard,5225,38454057,13.5876
COVID-19,Unspecified,CANADA,2021-01-21,World Health Organization COVID-19 Dashboard,4679,38454057,12.1678
COVID-19,Unspecified,CANADA,2021-01-22,World Health Organization COVID-19 Dashboard,5744,38454057,14.9373
COVID-19,Unspecified,CANADA,2021-01-23,World Health Organization COVID-19 Dashboard,5955,38454057,15.4860
COVID-19,Unspecified,CANADA,2021-01-24,World Health Organization COVID-19 Dashboard,5957,38454057,15.4912
COVID-19,Unspecified,CANADA,2021-01-25,World Health Organization COVID-19 Dashboard,5651,38454057,14.6955
COVID-19,Unspecified,CANADA,2021-01-26,World Health Organization COVID-19 Dashboard,5323,38454057,13.8425
COVID-19,Unspecified,CANADA,2021-01-27,World Health Organization COVID-19 Dashboard,4630,38454057,12.0403
COVID-19,Unspecified,CANADA,2021-01-28,World Health Organization COVID-19 Dashboard,4011,38454057,10.4306
COVID-19,Unspecified,CANADA,2021-01-29,World Health Organization COVID-19 Dashboard,4204,38454057,10.9325
COVID-19,Unspecified,CANADA,2021-01-30,World Health Organization COVID-19 Dashboard,4877,38454057,12.6827
COVID-19,Unspecified,CANADA,2021-01-31,World Health Organization COVID-19 Dashboard,4690,38454057,12.1964
COVID-19,Unspecified,CANADA,2021-02-01,World Health Organization COVID-19 Dashboard,4663,38454057,12.1262
COVID-19,Unspecified,CANADA,2021-02-02,World Health Organization COVID-19 Dashboard,4397,38454057,11.4344
COVID-19,Unspecified,CANADA,2021-02-03,World Health Organization COVID-19 Dashboard,3736,38454057,9.7155
COVID-19,Unspecified,CANADA,2021-02-04,World Health Organization COVID-19 Dashboard,2828,38454057,7.3542
COVID-19,Unspecified,CANADA,2021-02-05,World Health Organization COVID-19 Dashboard,3234,38454057,8.4100
COVID-19,Unspecified,CANADA,2021-02-06,World Health Organization COVID-19 Dashboard,4083,38454057,10.6179
COVID-19,Unspecified,CANADA,2021-02-07,World Health Organization COVID-19 Dashboard,4022,38454057,10.4592
COVID-19,Unspecified,CANADA,2021-02-08,World Health Organization COVID-19 Dashboard,3729,38454057,9.6973
COVID-19,Unspecified,CANADA,2021-02-09,World Health Organization COVID-19 Dashboard,3668,38454057,9.5387
COVID-19,Unspecified,CANADA,2021-02-10,World Health Organization COVID-19 Dashboard,2967,38454057,7.7157
COVID-19,Unspecified,CANADA,2021-02-11,World Health Organization COVID-19 Dashboard,2677,38454057,6.9616
COVID-19,Unspecified,CANADA,2021-02-12,World Health Organization COVID-19 Dashboard,3185,38454057,8.2826
COVID-19,Unspecified,CANADA,2021-02-13,World Health Organization COVID-19 Dashboard,3181,38454057,8.2722
COVID-19,Unspecified,CANADA,2021-02-14,World Health Organization COVID-19 Dashboard,3143,38454057,8.1734
COVID-19,Unspecified,CANADA,2021-02-15,World Health Organization COVID-19 Dashboard,3499,38454057,9.0992
COVID-19,Unspecified,CANADA,2021-02-16,World Health Organization COVID-19 Dashboard,2862,38454057,7.4426
COVID-19,Unspecified,CANADA,2021-02-17,World Health Organization COVID-19 Dashboard,2522,38454057,6.5585
COVID-19,Unspecified,CANADA,2021-02-18,World Health Organization COVID-19 Dashboard,2387,38454057,6.2074
COVID-19,Unspecified,CANADA,2021-02-19,World Health Organization COVID-19 Dashboard,2605,38454057,6.7743
COVID-19,Unspecified,CANADA,2021-02-20,World Health Organization COVID-19 Dashboard,3314,38454057,8.6181
COVID-19,Unspecified,CANADA,2021-02-21,World Health Organization COVID-19 Dashboard,3091,38454057,8.0382
COVID-19,Unspecified,CANADA,2021-02-22,World Health Organization COVID-19 Dashboard,3219,38454057,8.3710
COVID-19,Unspecified,CANADA,2021-02-23,World Health Organization COVID-19 Dashboard,2825,38454057,7.3464
COVID-19,Unspecified,CANADA,2021-02-24,World Health Organization COVID-19 Dashboard,2878,38454057,7.4843
COVID-19,Unspecified,CANADA,2021-02-25,World Health Organization COVID-19 Dashboard,2790,38454057,7.2554
COVID-19,Unspecified,CANADA,2021-02-26,World Health Organization COVID-19 Dashboard,2896,38454057,7.5311
COVID-19,Unspecified,CANADA,2021-02-27,World Health Organization COVID-19 Dashboard,3134,38454057,8.1500
COVID-19,Unspecified,CANADA,2021-02-28,World Health Organization COVID-19 Dashboard,3219,38454057,8.3710
COVID-19,Unspecified,CANADA,2021-03-01,World Health Organization COVID-19 Dashboard,3295,38454057,8.5687
COVID-19,Unspecified,CANADA,2021-03-02,World Health Organization COVID-19 Dashboard,2852,38454057,7.4166
COVID-19,Unspecified,CANADA,2021-03-03,World Health Organization COVID-19 Dashboard,2596,38454057,6.7509
COVID-19,Unspecified,CANADA,2021-03-04,World Health Organization COVID-19 Dashboard,2457,38454057,6.3894
COVID-19,Unspecified,CANADA,2021-03-05,World Health Organization COVID-19 Dashboard,2812,38454057,7.3126
COVID-19,Unspecified,CANADA,2021-03-06,World Health Organization COVID-19 Dashboard,2832,38454057,7.3646
COVID-19,Unspecified,CANADA,2021-03-07,World Health Organization COVID-19 Dashboard,3363,38454057,8.7455
COVID-19,Unspecified,CANADA,2021-03-08,World Health Organization COVID-19 Dashboard,2876,38454057,7.4791
COVID-19,Unspecified,CANADA,2021-03-09,World Health Organization COVID-19 Dashboard,3025,38454057,7.8665
COVID-19,Unspecified,CANADA,2021-03-10,World Health Organization COVID-19 Dashboard,3037,38454057,7.8977
COVID-19,Unspecified,CANADA,2021-03-11,World Health Organization COVID-19 Dashboard,2820,38454057,7.3334
COVID-19,Unspecified,CANADA,2021-03-12,World Health Organization COVID-19 Dashboard,3223,38454057,8.3814
COVID-19,Unspecified,CANADA,2021-03-13,World Health Organization COVID-19 Dashboard,3022,38454057,7.8587
COVID-19,Unspecified,CANADA,2021-03-14,World Health Organization COVID-19 Dashboard,3459,38454057,8.9951
COVID-19,Unspecified,CANADA,2021-03-15,World Health Organization COVID-19 Dashboard,3539,38454057,9.2032
COVID-19,Unspecified,CANADA,2021-03-16,World Health Organization COVID-19 Dashboard,3445,38454057,8.9587
COVID-19,Unspecified,CANADA,2021-03-17,World Health Organization COVID-19 Dashboard,2846,38454057,7.4010
COVID-19,Unspecified,CANADA,2021-03-18,World Health Organization COVID-19 Dashboard,2819,38454057,7.3308
COVID-19,Unspecified,CANADA,2021-03-19,World Health Organization COVID-19 Dashboard,3384,38454057,8.8001
COVID-19,Unspecified,CANADA,2021-03-20,World Health Organization COVID-19 Dashboard,3599,38454057,9.3592
COVID-19,Unspecified,CANADA,2021-03-21,World Health Organization COVID-19 Dashboard,4214,38454057,10.9585
COVID-19,Unspecified,CANADA,2021-03-22,World Health Organization COVID-19 Dashboard,4010,38454057,10.4280
COVID-19,Unspecified,CANADA,2021-03-23,World Health Organization COVID-19 Dashboard,3866,38454057,10.0536
COVID-19,Unspecified,CANADA,2021-03-24,World Health Organization COVID-19 Dashboard,3775,38454057,9.8169
COVID-19,Unspecified,CANADA,2021-03-25,World Health Organization COVID-19 Dashboard,3606,38454057,9.3774
COVID-19,Unspecified,CANADA,2021-03-26,World Health Organization COVID-19 Dashboard,4041,38454057,10.5086
COVID-19,Unspecified,CANADA,2021-03-27,World Health Organization COVID-19 Dashboard,5200,38454057,13.5226
COVID-19,Unspecified,CANADA,2021-03-28,World Health Organization COVID-19 Dashboard,5095,38454057,13.2496
COVID-19,Unspecified,CANADA,2021-03-29,World Health Organization COVID-19 Dashboard,5364,38454057,13.9491
COVID-19,Unspecified,CANADA,2021-03-30,World Health Organization COVID-19 Dashboard,5126,38454057,13.3302
COVID-19,Unspecified,CANADA,2021-03-31,World Health Organization COVID-19 Dashboard,4574,38454057,11.8947
COVID-19,Unspecified,CANADA,2021-04-01,World Health Organization COVID-19 Dashboard,4878,38454057,12.6853
COVID-19,Unspecified,CANADA,2021-04-02,World Health Organization COVID-19 Dashboard,5513,38454057,14.3366
COVID-19,Unspecified,CANADA,2021-04-03,World Health Organization COVID-19 Dashboard,5805,38454057,15.0959
COVID-19,Unspecified,CANADA,2021-04-04,World Health Organization COVID-19 Dashboard,6921,38454057,17.9981
COVID-19,Unspecified,CANADA,2021-04-05,World Health Organization COVID-19 Dashboard,6822,38454057,17.7407
COVID-19,Unspecified,CANADA,2021-04-06,World Health Organization COVID-19 Dashboard,6448,38454057,16.7681
COVID-19,Unspecified,CANADA,2021-04-07,World Health Organization COVID-19 Dashboard,6267,38454057,16.2974
COVID-19,Unspecified,CANADA,2021-04-08,World Health Organization COVID-19 Dashboard,6520,38454057,16.9553
COVID-19,Unspecified,CANADA,2021-04-09,World Health Organization COVID-19 Dashboard,7146,38454057,18.5832
COVID-19,Unspecified,CANADA,2021-04-10,World Health Organization COVID-19 Dashboard,7995,38454057,20.7910
COVID-19,Unspecified,CANADA,2021-04-11,World Health Organization COVID-19 Dashboard,9243,38454057,24.0365
COVID-19,Unspecified,CANADA,2021-04-12,World Health Organization COVID-19 Dashboard,8542,38454057,22.2135
COVID-19,Unspecified,CANADA,2021-04-13,World Health Organization COVID-19 Dashboard,8656,38454057,22.5100
COVID-19,Unspecified,CANADA,2021-04-14,World Health Organization COVID-19 Dashboard,8539,38454057,22.2057
COVID-19,Unspecified,CANADA,2021-04-15,World Health Organization COVID-19 Dashboard,7542,38454057,19.6130
COVID-19,Unspecified,CANADA,2021-04-16,World Health Organization COVID-19 Dashboard,8598,38454057,22.3591
COVID-19,Unspecified,CANADA,2021-04-17,World Health Organization COVID-19 Dashboard,9570,38454057,24.8868
COVID-19,Unspecified,CANADA,2021-04-18,World Health Organization COVID-19 Dashboard,9341,38454057,24.2913
COVID-19,Unspecified,CANADA,2021-04-19,World Health Organization COVID-19 Dashboard,8867,38454057,23.0587
COVID-19,Unspecified,CANADA,2021-04-20,World Health Organization COVID-19 Dashboard,8524,38454057,22.1667
COVID-19,Unspecified,CANADA,2021-04-21,World Health Organization COVID-19 Dashboard,8311,38454057,21.6128
COVID-19,Unspecified,CANADA,2021-04-22,World Health Organization COVID-19 Dashboard,7275,38454057,18.9187
COVID-19,Unspecified,CANADA,2021-04-23,World Health Organization COVID-19 Dashboard,8419,38454057,21.8937
COVID-19,Unspecified,CANADA,2021-04-24,World Health Organization COVID-19 Dashboard,8381,38454057,21.7948
COVID-19,Unspecified,CANADA,2021-04-25,World Health Organization COVID-19 Dashboard,8738,38454057,22.7232
COVID-19,Unspecified,CANADA,2021-04-26,World Health Organization COVID-19 Dashboard,8305,38454057,21.5972
COVID-19,Unspecified,CANADA,2021-04-27,World Health Organization COVID-19 Dashboard,7829,38454057,20.3594
COVID-19,Unspecified,CANADA,2021-04-28,World Health Organization COVID-19 Dashboard,7203,38454057,18.7314
COVID-19,Unspecified,CANADA,2021-04-29,World Health Organization COVID-19 Dashboard,7069,38454057,18.3830
COVID-19,Unspecified,CANADA,2021-04-30,World Health Organization COVID-19 Dashboard,7749,38454057,20.1513
COVID-19,Unspecified,CANADA,2021-05-01,World Health Organization COVID-19 Dashboard,8343,38454057,21.6960
COVID-19,Unspecified,CANADA,2021-05-02,World Health Organization COVID-19 Dashboard,8340,38454057,21.6882
COVID-19,Unspecified,CANADA,2021-05-03,World Health Organization COVID-19 Dashboard,8450,38454057,21.9743
