ConditionName,Outcome,CountryName,Date,SourceName,CountValue,TotalPopulation,"Cases Per 100,000"
COVID-19,Unspecified,UNITED KINGDOM,2020-01-23,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-24,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-25,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-26,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-27,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-28,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-29,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-30,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-01-31,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-01,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-02,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-03,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-04,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-05,World Health Organization COVID-19 Dashboard,19,"67,351,861",0.0282
COVID-19,Unspecified,UNITED KINGDOM,2020-02-06,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-07,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-08,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-09,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-10,World Health Organization COVID-19 Dashboard,3,"67,351,861",0.0045
COVID-19,Unspecified,UNITED KINGDOM,2020-02-11,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-12,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-13,World Health Organization COVID-19 Dashboard,4,"67,351,861",0.0059
COVID-19,Unspecified,UNITED KINGDOM,2020-02-14,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-15,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-16,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-17,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-18,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-19,World Health Organization COVID-19 Dashboard,1,"67,351,861",0.0015
COVID-19,Unspecified,UNITED KINGDOM,2020-02-20,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-21,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-22,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-23,World Health Organization COVID-19 Dashboard,2,"67,351,861",0.0030
COVID-19,Unspecified,UNITED KINGDOM,2020-02-24,World Health Organization COVID-19 Dashboard,0,"67,351,861",0.0000
COVID-19,Unspecified,UNITED KINGDOM,2020-02-25,World Health Organization COVID-19 Dashboard,6,"67,351,861",0.0089
COVID-19,Unspecified,UNITED KINGDOM,2020-02-26,World Health Organization COVID-19 Dashboard,2,"67,351,861",0.0030
COVID-19,Unspecified,UNITED KINGDOM,2020-02-27,World Health Organization COVID-19 Dashboard,3,"67,351,861",0.0045
COVID-19,Unspecified,UNITED KINGDOM,2020-02-28,World Health Organization COVID-19 Dashboard,2,"67,351,861",0.0030
COVID-19,Unspecified,UNITED KINGDOM,2020-02-29,World Health Organization COVID-19 Dashboard,8,"67,351,861",0.0119
COVID-19,Unspecified,UNITED KINGDOM,2020-03-01,World Health Organization COVID-19 Dashboard,12,"67,351,861",0.0178
COVID-19,Unspecified,UNITED KINGDOM,2020-03-02,World Health Organization COVID-19 Dashboard,4,"67,351,861",0.0059
COVID-19,Unspecified,UNITED KINGDOM,2020-03-03,World Health Organization COVID-19 Dashboard,20,"67,351,861",0.0297
COVID-19,Unspecified,UNITED KINGDOM,2020-03-04,World Health Organization COVID-19 Dashboard,41,"67,351,861",0.0609
COVID-19,Unspecified,UNITED KINGDOM,2020-03-05,World Health Organization COVID-19 Dashboard,57,"67,351,861",0.0846
COVID-19,Unspecified,UNITED KINGDOM,2020-03-06,World Health Organization COVID-19 Dashboard,56,"67,351,861",0.0831
COVID-19,Unspecified,UNITED KINGDOM,2020-03-07,World Health Organization COVID-19 Dashboard,49,"67,351,861",0.0728
COVID-19,Unspecified,UNITED KINGDOM,2020-03-08,World Health Organization COVID-19 Dashboard,83,"67,351,861",0.1232
COVID-19,Unspecified,UNITED KINGDOM,2020-03-09,World Health Organization COVID-19 Dashboard,68,"67,351,861",0.1010
COVID-19,Unspecified,UNITED KINGDOM,2020-03-10,World Health Organization COVID-19 Dashboard,55,"67,351,861",0.0817
COVID-19,Unspecified,UNITED KINGDOM,2020-03-11,World Health Organization COVID-19 Dashboard,148,"67,351,861",0.2197
COVID-19,Unspecified,UNITED KINGDOM,2020-03-12,World Health Organization COVID-19 Dashboard,265,"67,351,861",0.3935
COVID-19,Unspecified,UNITED KINGDOM,2020-03-13,World Health Organization COVID-19 Dashboard,403,"67,351,861",0.5984
COVID-19,Unspecified,UNITED KINGDOM,2020-03-14,World Health Organization COVID-19 Dashboard,484,"67,351,861",0.7186
COVID-19,Unspecified,UNITED KINGDOM,2020-03-15,World Health Organization COVID-19 Dashboard,478,"67,351,861",0.7097
COVID-19,Unspecified,UNITED KINGDOM,2020-03-16,World Health Organization COVID-19 Dashboard,352,"67,351,861",0.5226
COVID-19,Unspecified,UNITED KINGDOM,2020-03-17,World Health Organization COVID-19 Dashboard,441,"67,351,861",0.6548
COVID-19,Unspecified,UNITED KINGDOM,2020-03-18,World Health Organization COVID-19 Dashboard,602,"67,351,861",0.8938
COVID-19,Unspecified,UNITED KINGDOM,2020-03-19,World Health Organization COVID-19 Dashboard,783,"67,351,861",1.1626
COVID-19,Unspecified,UNITED KINGDOM,2020-03-20,World Health Organization COVID-19 Dashboard,985,"67,351,861",1.4625
COVID-19,Unspecified,UNITED KINGDOM,2020-03-21,World Health Organization COVID-19 Dashboard,1042,"67,351,861",1.5471
COVID-19,Unspecified,UNITED KINGDOM,2020-03-22,World Health Organization COVID-19 Dashboard,1252,"67,351,861",1.8589
COVID-19,Unspecified,UNITED KINGDOM,2020-03-23,World Health Organization COVID-19 Dashboard,1181,"67,351,861",1.7535
COVID-19,Unspecified,UNITED KINGDOM,2020-03-24,World Health Organization COVID-19 Dashboard,1363,"67,351,861",2.0237
COVID-19,Unspecified,UNITED KINGDOM,2020-03-25,World Health Organization COVID-19 Dashboard,2290,"67,351,861",3.4001
COVID-19,Unspecified,UNITED KINGDOM,2020-03-26,World Health Organization COVID-19 Dashboard,2354,"67,351,861",3.4951
COVID-19,Unspecified,UNITED KINGDOM,2020-03-27,World Health Organization COVID-19 Dashboard,2666,"67,351,861",3.9583
COVID-19,Unspecified,UNITED KINGDOM,2020-03-28,World Health Organization COVID-19 Dashboard,3039,"67,351,861",4.5121
COVID-19,Unspecified,UNITED KINGDOM,2020-03-29,World Health Organization COVID-19 Dashboard,3154,"67,351,861",4.6829
COVID-19,Unspecified,UNITED KINGDOM,2020-03-30,World Health Organization COVID-19 Dashboard,2774,"67,351,861",4.1187
COVID-19,Unspecified,UNITED KINGDOM,2020-03-31,World Health Organization COVID-19 Dashboard,2818,"67,351,861",4.1840
COVID-19,Unspecified,UNITED KINGDOM,2020-04-01,World Health Organization COVID-19 Dashboard,4195,"67,351,861",6.2285
COVID-19,Unspecified,UNITED KINGDOM,2020-04-02,World Health Organization COVID-19 Dashboard,4463,"67,351,861",6.6264
COVID-19,Unspecified,UNITED KINGDOM,2020-04-03,World Health Organization COVID-19 Dashboard,4891,"67,351,861",7.2619
COVID-19,Unspecified,UNITED KINGDOM,2020-04-04,World Health Organization COVID-19 Dashboard,4824,"67,351,861",7.1624
COVID-19,Unspecified,UNITED KINGDOM,2020-04-05,World Health Organization COVID-19 Dashboard,4852,"67,351,861",7.2040
COVID-19,Unspecified,UNITED KINGDOM,2020-04-06,World Health Organization COVID-19 Dashboard,3976,"67,351,861",5.9033
COVID-19,Unspecified,UNITED KINGDOM,2020-04-07,World Health Organization COVID-19 Dashboard,3556,"67,351,861",5.2797
COVID-19,Unspecified,UNITED KINGDOM,2020-04-08,World Health Organization COVID-19 Dashboard,5273,"67,351,861",7.8290
COVID-19,Unspecified,UNITED KINGDOM,2020-04-09,World Health Organization COVID-19 Dashboard,5477,"67,351,861",8.1319
COVID-19,Unspecified,UNITED KINGDOM,2020-04-10,World Health Organization COVID-19 Dashboard,5146,"67,351,861",7.6405
COVID-19,Unspecified,UNITED KINGDOM,2020-04-11,World Health Organization COVID-19 Dashboard,4875,"67,351,861",7.2381
COVID-19,Unspecified,UNITED KINGDOM,2020-04-12,World Health Organization COVID-19 Dashboard,4327,"67,351,861",6.4245
COVID-19,Unspecified,UNITED KINGDOM,2020-04-13,World Health Organization COVID-19 Dashboard,3585,"67,351,861",5.3228
COVID-19,Unspecified,UNITED KINGDOM,2020-04-14,World Health Organization COVID-19 Dashboard,3507,"67,351,861",5.2070
COVID-19,Unspecified,UNITED KINGDOM,2020-04-15,World Health Organization COVID-19 Dashboard,4203,"67,351,861",6.2404
COVID-19,Unspecified,UNITED KINGDOM,2020-04-16,World Health Organization COVID-19 Dashboard,4335,"67,351,861",6.4363
COVID-19,Unspecified,UNITED KINGDOM,2020-04-17,World Health Organization COVID-19 Dashboard,5070,"67,351,861",7.5276
COVID-19,Unspecified,UNITED KINGDOM,2020-04-18,World Health Organization COVID-19 Dashboard,5292,"67,351,861",7.8572
COVID-19,Unspecified,UNITED KINGDOM,2020-04-19,World Health Organization COVID-19 Dashboard,4977,"67,351,861",7.3896
COVID-19,Unspecified,UNITED KINGDOM,2020-04-20,World Health Organization COVID-19 Dashboard,4743,"67,351,861",7.0421
COVID-19,Unspecified,UNITED KINGDOM,2020-04-21,World Health Organization COVID-19 Dashboard,3881,"67,351,861",5.7623
COVID-19,Unspecified,UNITED KINGDOM,2020-04-22,World Health Organization COVID-19 Dashboard,4441,"67,351,861",6.5937
COVID-19,Unspecified,UNITED KINGDOM,2020-04-23,World Health Organization COVID-19 Dashboard,4795,"67,351,861",7.1193
COVID-19,Unspecified,UNITED KINGDOM,2020-04-24,World Health Organization COVID-19 Dashboard,5517,"67,351,861",8.1913
COVID-19,Unspecified,UNITED KINGDOM,2020-04-25,World Health Organization COVID-19 Dashboard,5167,"67,351,861",7.6717
COVID-19,Unspecified,UNITED KINGDOM,2020-04-26,World Health Organization COVID-19 Dashboard,4961,"67,351,861",7.3658
COVID-19,Unspecified,UNITED KINGDOM,2020-04-27,World Health Organization COVID-19 Dashboard,3757,"67,351,861",5.5782
COVID-19,Unspecified,UNITED KINGDOM,2020-04-28,World Health Organization COVID-19 Dashboard,3476,"67,351,861",5.1610
COVID-19,Unspecified,UNITED KINGDOM,2020-04-29,World Health Organization COVID-19 Dashboard,4739,"67,351,861",7.0362
COVID-19,Unspecified,UNITED KINGDOM,2020-04-30,World Health Organization COVID-19 Dashboard,4720,"67,351,861",7.0080
COVID-19,Unspecified,UNITED KINGDOM,2020-05-01,World Health Organization COVID-19 Dashboard,5433,"67,351,861",8.0666
COVID-19,Unspecified,UNITED KINGDOM,2020-05-02,World Health Organization COVID-19 Dashboard,4961,"67,351,861",7.3658
COVID-19,Unspecified,UNITED KINGDOM,2020-05-03,World Health Organization COVID-19 Dashboard,4766,"67,351,861",7.0763
COVID-19,Unspecified,UNITED KINGDOM,2020-05-04,World Health Organization COVID-19 Dashboard,3258,"67,351,861",4.8373
COVID-19,Unspecified,UNITED KINGDOM,2020-05-05,World Health Organization COVID-19 Dashboard,3002,"67,351,861",4.4572
COVID-19,Unspecified,UNITED KINGDOM,2020-05-06,World Health Organization COVID-19 Dashboard,3398,"67,351,861",5.0451
COVID-19,Unspecified,UNITED KINGDOM,2020-05-07,World Health Organization COVID-19 Dashboard,3686,"67,351,861",5.4728
COVID-19,Unspecified,UNITED KINGDOM,2020-05-08,World Health Organization COVID-19 Dashboard,3832,"67,351,861",5.6895
COVID-19,Unspecified,UNITED KINGDOM,2020-05-09,World Health Organization COVID-19 Dashboard,3787,"67,351,861",5.6227
COVID-19,Unspecified,UNITED KINGDOM,2020-05-10,World Health Organization COVID-19 Dashboard,3064,"67,351,861",4.5492
COVID-19,Unspecified,UNITED KINGDOM,2020-05-11,World Health Organization COVID-19 Dashboard,2170,"67,351,861",3.2219
COVID-19,Unspecified,UNITED KINGDOM,2020-05-12,World Health Organization COVID-19 Dashboard,2337,"67,351,861",3.4698
COVID-19,Unspecified,UNITED KINGDOM,2020-05-13,World Health Organization COVID-19 Dashboard,3612,"67,351,861",5.3629
COVID-19,Unspecified,UNITED KINGDOM,2020-05-14,World Health Organization COVID-19 Dashboard,3410,"67,351,861",5.0630
COVID-19,Unspecified,UNITED KINGDOM,2020-05-15,World Health Organization COVID-19 Dashboard,3330,"67,351,861",4.9442
COVID-19,Unspecified,UNITED KINGDOM,2020-05-16,World Health Organization COVID-19 Dashboard,2630,"67,351,861",3.9049
COVID-19,Unspecified,UNITED KINGDOM,2020-05-17,World Health Organization COVID-19 Dashboard,2530,"67,351,861",3.7564
COVID-19,Unspecified,UNITED KINGDOM,2020-05-18,World Health Organization COVID-19 Dashboard,2082,"67,351,861",3.0912
COVID-19,Unspecified,UNITED KINGDOM,2020-05-19,World Health Organization COVID-19 Dashboard,1837,"67,351,861",2.7275
COVID-19,Unspecified,UNITED KINGDOM,2020-05-20,World Health Organization COVID-19 Dashboard,2581,"67,351,861",3.8321
COVID-19,Unspecified,UNITED KINGDOM,2020-05-21,World Health Organization COVID-19 Dashboard,3063,"67,351,861",4.5478
COVID-19,Unspecified,UNITED KINGDOM,2020-05-22,World Health Organization COVID-19 Dashboard,2719,"67,351,861",4.0370
COVID-19,Unspecified,UNITED KINGDOM,2020-05-23,World Health Organization COVID-19 Dashboard,2567,"67,351,861",3.8113
COVID-19,Unspecified,UNITED KINGDOM,2020-05-24,World Health Organization COVID-19 Dashboard,2057,"67,351,861",3.0541
COVID-19,Unspecified,UNITED KINGDOM,2020-05-25,World Health Organization COVID-19 Dashboard,1531,"67,351,861",2.2731
COVID-19,Unspecified,UNITED KINGDOM,2020-05-26,World Health Organization COVID-19 Dashboard,1373,"67,351,861",2.0385
COVID-19,Unspecified,UNITED KINGDOM,2020-05-27,World Health Organization COVID-19 Dashboard,1625,"67,351,861",2.4127
COVID-19,Unspecified,UNITED KINGDOM,2020-05-28,World Health Organization COVID-19 Dashboard,2070,"67,351,861",3.0734
COVID-19,Unspecified,UNITED KINGDOM,2020-05-29,World Health Organization COVID-19 Dashboard,1825,"67,351,861",2.7097
COVID-19,Unspecified,UNITED KINGDOM,2020-05-30,World Health Organization COVID-19 Dashboard,1757,"67,351,861",2.6087
COVID-19,Unspecified,UNITED KINGDOM,2020-05-31,World Health Organization COVID-19 Dashboard,1531,"67,351,861",2.2731
COVID-19,Unspecified,UNITED KINGDOM,2020-06-01,World Health Organization COVID-19 Dashboard,1132,"67,351,861",1.6807
COVID-19,Unspecified,UNITED KINGDOM,2020-06-02,World Health Organization COVID-19 Dashboard,1080,"67,351,861",1.6035
COVID-19,Unspecified,UNITED KINGDOM,2020-06-03,World Health Organization COVID-19 Dashboard,1438,"67,351,861",2.1351
COVID-19,Unspecified,UNITED KINGDOM,2020-06-04,World Health Organization COVID-19 Dashboard,1492,"67,351,861",2.2152
COVID-19,Unspecified,UNITED KINGDOM,2020-06-05,World Health Organization COVID-19 Dashboard,1369,"67,351,861",2.0326
COVID-19,Unspecified,UNITED KINGDOM,2020-06-06,World Health Organization COVID-19 Dashboard,1249,"67,351,861",1.8544
COVID-19,Unspecified,UNITED KINGDOM,2020-06-07,World Health Organization COVID-19 Dashboard,1123,"67,351,861",1.6674
COVID-19,Unspecified,UNITED KINGDOM,2020-06-08,World Health Organization COVID-19 Dashboard,804,"67,351,861",1.1937
COVID-19,Unspecified,UNITED KINGDOM,2020-06-09,World Health Organization COVID-19 Dashboard,722,"67,351,861",1.0720
COVID-19,Unspecified,UNITED KINGDOM,2020-06-10,World Health Organization COVID-19 Dashboard,1099,"67,351,861",1.6317
COVID-19,Unspecified,UNITED KINGDOM,2020-06-11,World Health Organization COVID-19 Dashboard,1165,"67,351,861",1.7297
COVID-19,Unspecified,UNITED KINGDOM,2020-06-12,World Health Organization COVID-19 Dashboard,1196,"67,351,861",1.7757
COVID-19,Unspecified,UNITED KINGDOM,2020-06-13,World Health Organization COVID-19 Dashboard,1013,"67,351,861",1.5040
COVID-19,Unspecified,UNITED KINGDOM,2020-06-14,World Health Organization COVID-19 Dashboard,1053,"67,351,861",1.5634
COVID-19,Unspecified,UNITED KINGDOM,2020-06-15,World Health Organization COVID-19 Dashboard,886,"67,351,861",1.3155
COVID-19,Unspecified,UNITED KINGDOM,2020-06-16,World Health Organization COVID-19 Dashboard,826,"67,351,861",1.2264
COVID-19,Unspecified,UNITED KINGDOM,2020-06-17,World Health Organization COVID-19 Dashboard,1045,"67,351,861",1.5516
COVID-19,Unspecified,UNITED KINGDOM,2020-06-18,World Health Organization COVID-19 Dashboard,1103,"67,351,861",1.6377
COVID-19,Unspecified,UNITED KINGDOM,2020-06-19,World Health Organization COVID-19 Dashboard,1017,"67,351,861",1.5100
COVID-19,Unspecified,UNITED KINGDOM,2020-06-20,World Health Organization COVID-19 Dashboard,1022,"67,351,861",1.5174
COVID-19,Unspecified,UNITED KINGDOM,2020-06-21,World Health Organization COVID-19 Dashboard,993,"67,351,861",1.4743
COVID-19,Unspecified,UNITED KINGDOM,2020-06-22,World Health Organization COVID-19 Dashboard,683,"67,351,861",1.0141
COVID-19,Unspecified,UNITED KINGDOM,2020-06-23,World Health Organization COVID-19 Dashboard,636,"67,351,861",0.9443
COVID-19,Unspecified,UNITED KINGDOM,2020-06-24,World Health Organization COVID-19 Dashboard,899,"67,351,861",1.3348
COVID-19,Unspecified,UNITED KINGDOM,2020-06-25,World Health Organization COVID-19 Dashboard,883,"67,351,861",1.3110
COVID-19,Unspecified,UNITED KINGDOM,2020-06-26,World Health Organization COVID-19 Dashboard,777,"67,351,861",1.1536
COVID-19,Unspecified,UNITED KINGDOM,2020-06-27,World Health Organization COVID-19 Dashboard,726,"67,351,861",1.0779
COVID-19,Unspecified,UNITED KINGDOM,2020-06-28,World Health Organization COVID-19 Dashboard,666,"67,351,861",0.9888
COVID-19,Unspecified,UNITED KINGDOM,2020-06-29,World Health Organization COVID-19 Dashboard,653,"67,351,861",0.9695
COVID-19,Unspecified,UNITED KINGDOM,2020-06-30,World Health Organization COVID-19 Dashboard,449,"67,351,861",0.6666
COVID-19,Unspecified,UNITED KINGDOM,2020-07-01,World Health Organization COVID-19 Dashboard,724,"67,351,861",1.0750
COVID-19,Unspecified,UNITED KINGDOM,2020-07-02,World Health Organization COVID-19 Dashboard,623,"67,351,861",0.9250
COVID-19,Unspecified,UNITED KINGDOM,2020-07-03,World Health Organization COVID-19 Dashboard,652,"67,351,861",0.9681
COVID-19,Unspecified,UNITED KINGDOM,2020-07-04,World Health Organization COVID-19 Dashboard,606,"67,351,861",0.8998
COVID-19,Unspecified,UNITED KINGDOM,2020-07-05,World Health Organization COVID-19 Dashboard,568,"67,351,861",0.8433
COVID-19,Unspecified,UNITED KINGDOM,2020-07-06,World Health Organization COVID-19 Dashboard,399,"67,351,861",0.5924
COVID-19,Unspecified,UNITED KINGDOM,2020-07-07,World Health Organization COVID-19 Dashboard,558,"67,351,861",0.8285
COVID-19,Unspecified,UNITED KINGDOM,2020-07-08,World Health Organization COVID-19 Dashboard,714,"67,351,861",1.0601
COVID-19,Unspecified,UNITED KINGDOM,2020-07-09,World Health Organization COVID-19 Dashboard,608,"67,351,861",0.9027
COVID-19,Unspecified,UNITED KINGDOM,2020-07-10,World Health Organization COVID-19 Dashboard,713,"67,351,861",1.0586
COVID-19,Unspecified,UNITED KINGDOM,2020-07-11,World Health Organization COVID-19 Dashboard,722,"67,351,861",1.0720
COVID-19,Unspecified,UNITED KINGDOM,2020-07-12,World Health Organization COVID-19 Dashboard,568,"67,351,861",0.8433
COVID-19,Unspecified,UNITED KINGDOM,2020-07-13,World Health Organization COVID-19 Dashboard,459,"67,351,861",0.6815
COVID-19,Unspecified,UNITED KINGDOM,2020-07-14,World Health Organization COVID-19 Dashboard,366,"67,351,861",0.5434
COVID-19,Unspecified,UNITED KINGDOM,2020-07-15,World Health Organization COVID-19 Dashboard,740,"67,351,861",1.0987
COVID-19,Unspecified,UNITED KINGDOM,2020-07-16,World Health Organization COVID-19 Dashboard,705,"67,351,861",1.0467
COVID-19,Unspecified,UNITED KINGDOM,2020-07-17,World Health Organization COVID-19 Dashboard,777,"67,351,861",1.1536
COVID-19,Unspecified,UNITED KINGDOM,2020-07-18,World Health Organization COVID-19 Dashboard,712,"67,351,861",1.0571
COVID-19,Unspecified,UNITED KINGDOM,2020-07-19,World Health Organization COVID-19 Dashboard,582,"67,351,861",0.8641
COVID-19,Unspecified,UNITED KINGDOM,2020-07-20,World Health Organization COVID-19 Dashboard,505,"67,351,861",0.7498
COVID-19,Unspecified,UNITED KINGDOM,2020-07-21,World Health Organization COVID-19 Dashboard,448,"67,351,861",0.6652
COVID-19,Unspecified,UNITED KINGDOM,2020-07-22,World Health Organization COVID-19 Dashboard,830,"67,351,861",1.2323
COVID-19,Unspecified,UNITED KINGDOM,2020-07-23,World Health Organization COVID-19 Dashboard,788,"67,351,861",1.1700
COVID-19,Unspecified,UNITED KINGDOM,2020-07-24,World Health Organization COVID-19 Dashboard,816,"67,351,861",1.2115
COVID-19,Unspecified,UNITED KINGDOM,2020-07-25,World Health Organization COVID-19 Dashboard,808,"67,351,861",1.1997
COVID-19,Unspecified,UNITED KINGDOM,2020-07-26,World Health Organization COVID-19 Dashboard,774,"67,351,861",1.1492
COVID-19,Unspecified,UNITED KINGDOM,2020-07-27,World Health Organization COVID-19 Dashboard,530,"67,351,861",0.7869
COVID-19,Unspecified,UNITED KINGDOM,2020-07-28,World Health Organization COVID-19 Dashboard,563,"67,351,861",0.8359
COVID-19,Unspecified,UNITED KINGDOM,2020-07-29,World Health Organization COVID-19 Dashboard,869,"67,351,861",1.2902
COVID-19,Unspecified,UNITED KINGDOM,2020-07-30,World Health Organization COVID-19 Dashboard,856,"67,351,861",1.2709
COVID-19,Unspecified,UNITED KINGDOM,2020-07-31,World Health Organization COVID-19 Dashboard,1062,"67,351,861",1.5768
COVID-19,Unspecified,UNITED KINGDOM,2020-08-01,World Health Organization COVID-19 Dashboard,946,"67,351,861",1.4046
COVID-19,Unspecified,UNITED KINGDOM,2020-08-02,World Health Organization COVID-19 Dashboard,697,"67,351,861",1.0349
COVID-19,Unspecified,UNITED KINGDOM,2020-08-03,World Health Organization COVID-19 Dashboard,559,"67,351,861",0.8300
COVID-19,Unspecified,UNITED KINGDOM,2020-08-04,World Health Organization COVID-19 Dashboard,564,"67,351,861",0.8374
COVID-19,Unspecified,UNITED KINGDOM,2020-08-05,World Health Organization COVID-19 Dashboard,1060,"67,351,861",1.5738
COVID-19,Unspecified,UNITED KINGDOM,2020-08-06,World Health Organization COVID-19 Dashboard,1065,"67,351,861",1.5812
COVID-19,Unspecified,UNITED KINGDOM,2020-08-07,World Health Organization COVID-19 Dashboard,1092,"67,351,861",1.6213
COVID-19,Unspecified,UNITED KINGDOM,2020-08-08,World Health Organization COVID-19 Dashboard,1105,"67,351,861",1.6406
COVID-19,Unspecified,UNITED KINGDOM,2020-08-09,World Health Organization COVID-19 Dashboard,973,"67,351,861",1.4447
COVID-19,Unspecified,UNITED KINGDOM,2020-08-10,World Health Organization COVID-19 Dashboard,710,"67,351,861",1.0542
COVID-19,Unspecified,UNITED KINGDOM,2020-08-11,World Health Organization COVID-19 Dashboard,627,"67,351,861",0.9309
COVID-19,Unspecified,UNITED KINGDOM,2020-08-12,World Health Organization COVID-19 Dashboard,1499,"67,351,861",2.2256
